name,restaurant_address,subzone_name,website,serves_veg_flag,pure_veg_flag,temp_closed_flag,is_seating_available,lat,phone,cuisine_mexican,cuisine_fusion,cuisine_sandwich,cuisine_bakery,cuisine_burger,cuisine_canadian,cuisine_vegetarian,cuisine_bar_food,cuisine_tapas,cuisine_american,cuisine_bbq,cuisine_southern,cuisine_desserts,cuisine_seafood,cuisine_cafe,cuisine_italian,cuisine_pizza,cuisine_diner,cuisine_french,cuisine_steak,cuisine_asian,cuisine_international,cuisine_ice_cream,cuisine_middle_eastern,cuisine_indian,cuisine_european,cuisine_thai,cuisine_greek,cuisine_sushi,cuisine_korean,cuisine_mediterranean,cuisine_malaysian,cuisine_german,cuisine_dim_sum,cuisine_japanese,cuisine_chinese,cuisine_healthy_food,cuisine_juices,cuisine_grill,cuisine_sri_lankan,cuisine_spanish,cuisine_latin_american,cuisine_north_indian,cuisine_turkish,cuisine_breakfast,cuisine_fast_food,cuisine_vietnamese,cuisine_tex-mex,cuisine_cantonese,cuisine_sichuan,cuisine_ramen,cuisine_ethiopian,cuisine_scottish,cuisine_irish,cuisine_african,cuisine_asian_fusion,cuisine_fish_and chips,cuisine_portuguese,cuisine_iranian,cuisine_south_indian,cuisine_lebanese,cuisine_hong_kong style,cuisine_tea,cuisine_afghan,cuisine_moroccan,cuisine_caribbean,cuisine_salvadorean,cuisine_british,cuisine_arabian,cuisine_swedish,cuisine_pakistani,cuisine_beverages,cuisine_eastern_european,cuisine_bubble_tea,cuisine_cajun,cuisine_taiwanese,cuisine_deli,cuisine_jamaican,cuisine_donuts,cuisine_coffee_and tea,cuisine_drinks_only,cuisine_somali,cuisine_filipino,cuisine_frozen_yogurt,cuisine_pub_food,cuisine_kebab,cuisine_syrian,cuisine_northern_chinese,cuisine_salad,cuisine_polish,cuisine_burmese,cuisine_teriyaki,cuisine_russian,cuisine_cuban
El Gusto Mazzola,"939 Somerset Street West, Ottawa K1R 6R8",Little Italy,http://www.elgustomazzola.ca/,0,0,0,TRUE,45.4081416667,+1 (613) 237-3663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greco,"212 Bank Street, Ottawa K2P 1X1",Centretown,http://www.grecoonbank.com,0,0,0,TRUE,45.4172055556,+1 (613) 695-4372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy the Greek,"Rideau Centre, 50 Rideau Street, Ottawa K1N 9J7",ByWard Market,http://www.jimmythegreek.com/,0,0,0,TRUE,45.4259564000,+1 (613) 321-5473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Pho,"1 Stafford Road, Ottawa K2H 1B9",Bells Corners,NA,0,0,0,TRUE,45.3281888889,+1 (613) 829-9015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal's Restaurant,"6152 Perth Street, Ottawa K0A 2Z0",Richmond,http://www.royalsrestaurant.com/,0,0,0,TRUE,45.1934888889,+1 (613) 838-2222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palki Cuisine of India,"1060 Ogilvie Road, Ottawa K1J 7P8",Vanier,http://palkicuisineofindia.com/,0,0,0,TRUE,45.4249801000,+1 (613) 741-9191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cindy's,"15 Capella Court, Unit 117, Ottawa K2E 7X1",Nepean,NA,0,0,0,TRUE,45.3318166667,+1 (613) 727-9362,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cathay,"1423 Woodroffe Avenue, Ottawa K2G 1V9",Nepean,NA,0,0,0,TRUE,45.3433277778,+1 (613) 228-2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Copper Spirits and Sights,"325 Dalhousie Street, Ottawa K1N 7G1",ByWard Market,https://ottawa.andaz.hyatt.com/en/hotel/dining/copper-spirits-and-sights.html,0,0,0,TRUE,45.4286935000,+1 (613) 321-1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cedars & Co.,"1255 Bank Street, Ottawa K1S 3Y3",Old Ottawa South,http://cedarsandcompany.com/,0,0,0,TRUE,45.3909861111,+1 (613) 288-2797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thai Express,"Rideau Centre, 50 Rideau Street, Ottawa K1N 9J7",ByWard Market,http://www.thaiexpress.ca/,0,0,0,TRUE,45.4259564000,+1 (613) 422-1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pho Hoan,"574 Montreal Road, Ottawa K1K 0T9",Vanier,http://phohoan.ca/,0,0,0,TRUE,45.4410861111,+1 (613) 748-1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brixton's Pub,"210 Sparks Street, Ottawa K1P 5C1",Centretown,http://brixtons.webs.com/,0,0,0,TRUE,45.4214222222,+1 (613) 233-8283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutherland Restaurant,"224 Beechwood Avenue, Ottawa K1M 1L2",Vanier,NA,0,0,0,TRUE,45.4436300000,+1 (613) 741-7980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reynold's Restaurant,"874 Clyde Avenue, Ottawa K1Z 5A2",Carlingwood,NA,0,0,0,TRUE,45.3767305556,+1 (613) 728-2391,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUNCH,"121 Bank Street, Ottawa K1P 5N5",Centretown,http://www.thinklunch.ca,0,0,0,TRUE,45.4196444444,+1 (613) 238-9453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ishina,"14 Bexley Place, Ottawa K2H 8W2",Bells Corners,http://ishina.ca/,0,0,0,TRUE,45.3298111111,+1 (613) 721-1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LunchBox,2817 Street Joseph Boulevard K1C 1G6,Orleans,http://www.lunchboxottawa.com/,0,0,0,TRUE,45.4736810000,+1 (613) 424-6003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burgers n' Fries Forever (BFF),"278 Dalhousie Street, Ottawa K1N 7E6",ByWard Market,https://burgersnfriesforever.com/,0,0,0,TRUE,45.4299298000,+1 (613) 241-3456,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soul Stone Sushi Grill & Bar,"2701 St. Joseph Boulevard, Suite 6 K1C1G4",Orleans,http://www.soulstoneoriginal.com/,0,0,0,TRUE,45.4723700000,+1 (613) 837-1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Il Vagabondo,"186 Barrette Street, Ottawa K1L 8A1",Vanier,http://ilvagabondoottawa.ca/,0,0,0,TRUE,45.4418722222,+1 (613) 749-4877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Belle Poutine,"1675 Tenth Line Road, Ottawa K1E 3P6",Orleans,NA,0,0,0,TRUE,45.4696055556,+1 (613) 590-9199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eddy's Diner,"777 Bank Street, Ottawa K1S 3V5",The Glebe,http://www.eddysdiner.com/,0,0,0,TRUE,45.4035550000,+1 (613) 565-7499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweet Castle,"2446 Bank Street, Unit 133, Ottawa K1V 1A4",South Keys,http://www.sweetcastle.ca/gallery.html,0,0,0,TRUE,45.3528277778,+1 (613) 680-1888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zuni Grill,"269 Greenbank Road, Ottawa K2H 8K9",Nepean,NA,0,0,0,TRUE,45.3242388889,+1 (613) 828-3890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arlington Five,"5 Arlington Street, Ottawa K2P 1C1",Centretown,http://arlingtonfive.com/,0,0,0,TRUE,45.4100780000,+1 (613) 233-7959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chez François - Plaisirs de Provence,"427 Richmond Road, Ottawa K2A 0G2",Westboro,http://www.plaisirsdeprovence.com/,0,0,0,TRUE,45.3901527778,+1 (613) 759-8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aroma Pizzeria,"6004 Voyageur Drive, Ottawa K1C 2K1",Orleans,http://aromapizzeria.com/,0,0,0,TRUE,45.4758500000,+1 (613) 824-9400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prohibition Public House,"337 Somerset Street W, Ottawa K2P 0J8",Centretown,http://www.prohibitionhouse.com/#!contact-us/wsqnb,0,0,0,TRUE,45.4158190000,+1 (613) 565-2704,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailicious,"1488 Stittsville Main Street, Ottawa K2S 1E3",Stittsville,http://thailiciousfoodtruck.com/,0,0,0,TRUE,45.2592388889,+1 (613) 261-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colonnade City Restaurant,"2564 St. Joseph Blvd., Orleans K1C1N8",Orleans,http://order.colonnadecityrestaurant.com/,0,0,0,TRUE,45.4706388000,+1 (613) 837-6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South St. Burger,"900 Exhibition Way #108, Ottawa K1S 5J3",The Glebe,http://www.southstburger.com/,0,0,0,TRUE,45.3994666667,+1 (613) 422-6095,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daly's - The Westin Ottawa,"The Westin Ottawa, 11 Colonel By Drive, Third Floor, Ottawa K1N 9H4",ByWard Market,http://www.thewestinottawa.com/dalys-restaurant-ottawa,0,0,0,TRUE,45.4244909000,+1 (613) 560-7333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tai Ping,"3045 Carling Avenue, Ottawa K2A 4E2",Bayshore,NA,0,0,0,TRUE,45.3548472222,+1 (613) 829-1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy's Pizza,"1408 Stittsville Main Street, Ottawa K2S 1E5",Stittsville,http://www.willyspizza.ca/,0,0,0,TRUE,45.2619638889,+1 (613) 836-9191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Bone BBQ,"701 Eagleson Road, Ottawa K2M 2G1",Kanata,http://www.bigbonebbq.ca/,0,0,0,TRUE,45.2876890000,+1 (613) 435-5453,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asian Bistro‎,"646 Principale Street, Casselman K0A 1M0",Casselman,NA,0,0,0,TRUE,45.3081805556,+1 (613) 764-2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olive & Chili,"51 York Street, Ottawa K1N 9B7",ByWard Market,http://www.olivechili.com/,0,0,0,TRUE,45.4280884000,+1 (613) 789-7172,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feast + revel,"325 Dalhousie Street, Ottawa K1N 7G1",ByWard Market,http://www.andazottawa.com,0,0,0,TRUE,45.4288000000,+1 (613) 321-1234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parti Pizza,"267 Greenbank Avenue, Ottawa K2H 8K9",Nepean,http://partipizza.ca/,0,0,0,TRUE,45.3244027778,+1 (613) 828-2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bread & Roses Bakery,"323 St. Laurent Boulevard, Ottawa K1K 2Z5",Rockcliffe,NA,0,0,0,TRUE,45.4500555556,+1 (613) 745-2087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pho 99,"120 Lebreton Street North, Ottawa K1R 7H5",Centretown West,NA,0,0,0,TRUE,45.4071888889,+1 (613) 232-7289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quitters Coffee,"1523 Stittsville Main Street, Ottawa K2S 1A7",Stittsville,NA,0,0,0,TRUE,45.2579870000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quelque Chose Pâtisserie,"274 Montreal Road, Ottawa, ON K1L 6C3",Vanier,http://www.macaronscanada.com,0,0,0,TRUE,45.4366390000,+1 (613) 742-7722,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mill Street Crepe Company,"14 Mill Street, Mississippi Mills K0A 1A0",Mississippi Mills,http://millstreetcrepecompany.com/,0,0,0,TRUE,45.2252111111,+1 (613) 461-2737,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tailgator's,"1642 Merivale Road, Ottawa K2G 4A1",Nepean,http://tailgators.ca/,0,0,0,TRUE,45.3442500000,+1 (613) 224-0249,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony's Chip Wagon,"6137 Perth Street, Ottawa K0A 2Z0",Richmond,NA,0,0,0,TRUE,45.1939777778,+1 (613) 838-2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie Chan,"3615 Innes Road, Ottawa K1C 1T1",Orleans,http://www.charliechan.ca/,0,0,0,TRUE,45.4493444444,+1 (613) 841-3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
