name,address,phone,lat,lng,category2,category3,dataset,Chain,Update date,NEMS Code,num_name,name_word,check,n
THE FIRESIDE PUB,"2092 Walkley Rd, Ottawa, ON K1G 3P5",NA,45.3850459,-75.6259656,nightlife,nightlife,old,0,20180706,NA,2092 WALKLEY,THE,TRUE,2
The Fireside Pub,"Walkley Bowling Centre, 2092 Walkley Road, Ottawa K1G 3V3",+1 (613) 521-0132,45.384629,-75.625825,Restaurant,Dine Out,new,NA,NA,NA,2092 WALKLEY,THE,TRUE,2
The Brig Eatery & Pub,"23 York Street, Ottawa K1N 9J6",+1 (613) 562-6666,45.4278037,-75.6941212,Restaurant,Dine Out,new,NA,NA,NA,23 YORK,THE,TRUE,2
The Brig Pub,"23 York Street, Ottawa, ON K1N 9J6",NA,45.427814,-75.694157,restaurant,nightlife,old,0,201806,NA,23 YORK,THE,TRUE,2
The Whalesbone,"231 Elgin Street , Ottawa K2P 1L6",+1 (613) 505-4300,45.418869,-75.691076,Restaurant,Dine Out,new,NA,NA,NA,231 ELGIN,THE,TRUE,2
THE WHALESBONE OYSTER HOUSE,"231 Elgin St, Ottawa, ON K2P 1L6",NA,45.4188883,-75.691076,restaurant,regular,old,1,20180706,NA,231 ELGIN,THE,TRUE,2
The Fox & Feather,"283 Elgin Street, Ottawa K2P 1M1",+1 (613) 233-2219,45.417832,-75.69019,Restaurant,Dine Out,new,NA,NA,NA,283 ELGIN,THE,TRUE,2
The Fox & Feather Pub and Grill,"283 Elgin Street, Ottawa, ON K2P 1M1, Canada",NA,45.417229,-75.689747,restaurant,nightlife,old,0,201806,NA,283 ELGIN,THE,TRUE,2
The Captain's Boil,"354 Elgin Street, Ottawa K2P 1M8",+1 (613) 237-7775,45.415399,-75.688531,Restaurant,Dine Out,new,NA,NA,NA,354 ELGIN,THE,TRUE,2
The Captain’s Boil,"354 Elgin Street, Ottawa, ON K2P 1M8",NA,45.4154248,-75.688408,restaurant,regular,old,1,20180710,NA,354 ELGIN,THE,TRUE,2
The Cross on Elgin,"360 Elgin St, Ottawa, ON K2P 1M8",NA,45.4152918,-75.6884525,restaurant,nightlife,old,0,201806,NA,360 ELGIN,THE,TRUE,2
The Standard,"360 Elgin Street, Ottawa K2P 1M8",+1 (613) 232-6274,45.415475,-75.68802778,Restaurant,Dine Out,new,NA,NA,0,360 ELGIN,THE,TRUE,2
The Buzz Bar & Restaurant,"374 Bank Street, Ottawa, ON, Canada",NA,45.413801,-75.695129,restaurant,nightlife,old,0,201806,NA,374 BANK,THE,TRUE,2
The Buzz Kitchen + Cocktail,"374 Bank Street, Ottawa, ON K2P 1Y4",NA,45.4137352,-75.6952756,restaurant,nightlife,old,0,20180710,NA,374 BANK,THE,TRUE,2
The red Lion,"47 Clarence St, Ottawa, ON K1N 9K1",NA,45.4288716,-75.6939885,restaurant,nightlife,old,0,201806,NA,47 CLARENCE,THE,TRUE,2
The Red Lion Public House,"47 Clarence Street, Ottawa K1N 9K1",+1 (613) 241-2222,45.4288868,-75.6938644,Restaurant,Dine Out,new,NA,NA,NA,47 CLARENCE,THE,TRUE,2
The Burbs,"501 Hazeldean Road, Ottawa K2L 1V6",+1 (613) 435-8833,45.29583611,-75.89311944,Restaurant,Dine Out,new,NA,NA,NA,501 HAZELDEAN,THE,TRUE,2
The Burbs Pub & Eatery,"501 Hazeldean Rd, Kanata, ON K2L 1V6",NA,45.2953567,-75.8928858,restaurant,nightlife,old,0,201806,NA,501 HAZELDEAN,THE,TRUE,2
The Grand,"74 George Street, Ottawa K1N 7G1",+1 (613) 244-9995,45.4272152,-75.691658,Restaurant,Dine Out,new,NA,NA,NA,74 GEORGE,THE,TRUE,2
The Grand Pizzeria and Bar,"74 George Street, Ottawa, ON K1N 5W1, Canada",NA,45.427152,-75.691622,restaurant,nightlife,old,0,201806,NA,74 GEORGE,THE,TRUE,2
The Draft Pub,"801 King Edward Avenue, Ottawa, ON K1N 6V1, Canada",NA,45.419247,-75.677584,restaurant,nightlife,old,0,201806,NA,801 KING,THE,TRUE,2
The Draft Pub,"University of Ottawa, Minto Sports Complex, 801 King Edward Avenue, Second Floor, Ottawa K1N 6V1",+1 (613) 422-0847,45.420166,-75.678347,Restaurant,Dine Out,new,NA,NA,NA,801 KING,THE,TRUE,2
The Arrow & Loon Pub,"99 Fifth Ave, Ottawa, ON K1S 2M3",NA,45.402136,-75.6872885,restaurant,nightlife,old,0,201806,NA,99 FIFTH,THE,TRUE,2
The Arrow and Loon,"99 Fifth Avenue, Ottawa K1S 2M3",+1 (613) 237-0448,45.40181667,-75.68723333,Restaurant,Dine Out,new,NA,NA,NA,99 FIFTH,THE,TRUE,2
TIKI MING,110 PLACE D'ORLEANS DRIVE,NA,45.47853851,-75.51548004,fast food,regular,old,0,20180706,229,110 PLACE,TIKI,TRUE,2
Tiki Ming,"Place d'Orléans, 110 Place d'Orleans Drive, Second Floor, Ottawa K1C 2L9",+1 (613) 834-7388,45.47811111,-75.51656389,Restaurant,Dine Out,new,NA,NA,NA,110 PLACE,TIKI,TRUE,2
Tim Horton's,"1 Rideaucrest Dr, Nepean, ON K2G 6A4",NA,45.285001,-75.722801,Fast Food,Coffee Shop,new,NA,NA,NA,1 RIDEAUCREST,TIM,TRUE,2
TIM HORTONS,1 RIDEAUCREST DRIVE,NA,45.28478622,-75.72266388,fast food,coffee shop,old,1,20180628,53,1 RIDEAUCREST,TIM,TRUE,2
Tim Horton's,"100 Constellation Crescent, Ottawa, ON K1P 1J1",NA,45.345649,-75.764445,Fast Food,Coffee Shop,new,NA,NA,NA,100 CONSTELLATION,TIM,TRUE,2
TIM HORTONS,100 CONSTELLATION CRESCENT,NA,45.34563828,-75.76385498,fast food,coffee shop,old,1,20180628,53,100 CONSTELLATION,TIM,TRUE,2
Tim Horton's,"100 Metcalfe Street, Ottawa, ON K1P 0A7",NA,45.421099,-75.696023,Fast Food,Coffee Shop,new,NA,NA,NA,100 METCALFE,TIM,TRUE,2
TIM HORTONS,100 METCALFE STREET,NA,45.42088318,-75.69583893,fast food,coffee shop,old,1,20180628,53,100 METCALFE,TIM,TRUE,2
Tim Horton's,"1053 Carling Avenue, Ottawa, ON K1Y 4E9",NA,45.392504,-75.722326,Fast Food,Coffee Shop,new,NA,NA,NA,1053 CARLING,TIM,TRUE,2
TIM HORTONS,1053 CARLING AVENUE,NA,45.39266968,-75.72154999,fast food,coffee shop,old,1,20180628,53,1053 CARLING,TIM,TRUE,2
Tim Horton's,"110 Place D'Orleans Dr, Orleans, ON K1C 2L9",NA,45.478,-75.5166,Fast Food,Coffee Shop,new,NA,NA,NA,110 PLACE,TIM,TRUE,2
TIM HORTONS,110 Place d'Orléans Dr,NA,45.47773361,-75.51721954,fast food,coffee shop,old,1,20180628,53,110 PLACE,TIM,TRUE,2
Tim Horton's,"1125 Colonel By Drive, Ottawa, ON K1S 5B6",NA,45.387053,-75.69748,Fast Food,Coffee Shop,new,NA,NA,NA,1125 COLONEL,TIM,TRUE,2
TIM HORTONS,"1125 Colonel By Dr, Ottawa, ON K1S 5B6",NA,45.3874739,-75.6959848,fast food,coffee shop,old,1,20180628,53,1125 COLONEL,TIM,TRUE,2
Tim Horton's,"115 Montreal Rd, Vanier, ON K1L 6E8",NA,45.434262,-75.666398,Fast Food,Coffee Shop,new,NA,NA,NA,115 MONTREAL,TIM,TRUE,2
TIM HORTONS,115 MONTREAL ROAD,NA,45.4341774,-75.66663361,fast food,coffee shop,old,1,20180628,53,115 MONTREAL,TIM,TRUE,2
Tim Horton's,"1150 Blair Rd, Gloucester, ON K1B 3K7",NA,45.43333,-75.6084,Fast Food,Coffee Shop,new,NA,NA,NA,1150 BLAIR,TIM,TRUE,2
TIM HORTONS,1150 BLAIR ROAD,NA,45.43326187,-75.60835266,fast food,coffee shop,old,1,20180628,53,1150 BLAIR,TIM,TRUE,2
Tim Horton's,"1150 Carp Road, Stittsville, ON K2S 1B9",NA,45.268546,-75.941173,Fast Food,Coffee Shop,new,NA,NA,NA,1150 CARP,TIM,TRUE,2
TIM HORTONS,1150 CARP ROAD,NA,45.26862335,-75.94078827,fast food,coffee shop,old,1,20180628,53,1150 CARP,TIM,TRUE,2
Tim Horton's,"1200 St Laurent Boulevard, Ottawa, ON K1K 3B8",NA,45.422462,-75.637687,Fast Food,Coffee Shop,new,NA,NA,NA,1200 ST,TIM,TRUE,2
TIM HORTONS,1200 ST. LAURENT BLVD,NA,45.42257309,-75.63770294,fast food,coffee shop,old,1,20180628,53,1200 ST,TIM,TRUE,2
Tim Horton's,"1239 Donald Street, Ottawa, ON K1J 8W3",NA,45.429542,-75.639788,Fast Food,Coffee Shop,new,NA,NA,NA,1239 DONALD,TIM,TRUE,2
TIM HORTONS,1239 DONALD STREET,NA,45.42951584,-75.6397934,fast food,coffee shop,old,1,20180628,53,1239 DONALD,TIM,TRUE,2
Tim Horton's,"1259 Stittsville Main St, Stittsville, ON K2S 2E4",NA,45.267884,-75.92859,Fast Food,Coffee Shop,new,NA,NA,NA,1259 STITTSVILLE,TIM,TRUE,2
TIM HORTONS,1259 STITTSVILLE MAIN STREET,NA,45.26795959,-75.92844391,fast food,coffee shop,old,1,20180628,53,1259 STITTSVILLE,TIM,TRUE,2
Tim Horton's,"1260 Merivale Rd, Ottawa, ON K2C 4A7",NA,45.37047,-75.732532,Fast Food,Coffee Shop,new,NA,NA,NA,1260 MERIVALE,TIM,TRUE,2
TIM HORTONS,1260 MERIVALE ROAD,NA,45.37047577,-75.7324295,fast food,coffee shop,old,1,20180628,53,1260 MERIVALE,TIM,TRUE,2
Tim Horton's,"1384 Baseline Road, Ottawa, ON K2C 0A9",NA,45.361967,-75.738327,Fast Food,Coffee Shop,new,NA,NA,NA,1384 BASELINE,TIM,TRUE,2
TIM HORTONS,1384 BASELINE ROAD,NA,45.3617897,-75.73794556,fast food,coffee shop,old,1,20180628,53,1384 BASELINE,TIM,TRUE,2
Tim Horton's,"1406 Prince Of Wales Drive, Ottawa, ON K2C 1N6",NA,45.369081,-75.7021,Fast Food,Coffee Shop,new,NA,NA,NA,1406 PRINCE,TIM,TRUE,2
TIM HORTONS,1406 PRINCE OF WALES DRIVE,NA,45.36932755,-75.70252228,fast food,coffee shop,old,1,20180628,53,1406 PRINCE,TIM,TRUE,2
Tim Horton's,"1545 Woodroffe Ave, Nepean, ON K2G 1W2",NA,45.334502,-75.751784,Fast Food,Coffee Shop,new,NA,NA,NA,1545 WOODROFFE,TIM,TRUE,2
TIM HORTONS,1545 WOODROFFE AVENUE,NA,45.33478546,-75.75164795,fast food,coffee shop,old,1,20180628,53,1545 WOODROFFE,TIM,TRUE,2
Tim Horton's,"1583 Alta Vista, Ottawa, ON K1G 0E9",NA,45.408294,-75.658141,Fast Food,Coffee Shop,new,NA,NA,NA,1583 ALTA,TIM,TRUE,2
TIM HORTONS,1583 ALTA VISTA DRIVE,NA,45.40808487,-75.65777588,fast food,coffee shop,old,1,20180628,53,1583 ALTA,TIM,TRUE,2
Tim Horton's,"1584 Merivale Road, Nepean, ON K2G 3K1",NA,45.350396,-75.733301,Fast Food,Coffee Shop,new,NA,NA,NA,1584 MERIVALE,TIM,TRUE,2
TIM HORTONS,"1584 Merivale Rd, Nepean, ON K2G 3K1",NA,45.3501849,-75.7336196,fast food,coffee shop,old,1,20180628,53,1584 MERIVALE,TIM,TRUE,2
Tim Horton's,"1600 Bank St, Ottawa, ON K1V 7Y6",NA,45.378068,-75.667429,Fast Food,Coffee Shop,new,NA,NA,NA,1600 BANK,TIM,TRUE,2
TIM HORTONS,1600 BANK STREET,NA,45.37822723,-75.66690826,fast food,coffee shop,old,1,20180628,53,1600 BANK,TIM,TRUE,2
Tim Horton's,"161 Laurier Ave, Ottawa, ON K1P 5J2",NA,45.420454,-75.694452,Fast Food,Coffee Shop,new,NA,NA,NA,161 LAURIER,TIM,TRUE,2
TIM HORTONS,161 LAURIER AVENUE WEST,NA,45.42062759,-75.6947403,fast food,coffee shop,old,1,20180628,53,161 LAURIER,TIM,TRUE,2
Tim Horton's,"1610 Walkley Rd, Ottawa, ON K1V 6P5",NA,45.377587,-75.645163,Fast Food,Coffee Shop,new,NA,NA,NA,1610 WALKLEY,TIM,TRUE,2
TIM HORTONS,1610 WALKLEY ROAD,NA,45.37739563,-75.64538574,fast food,coffee shop,old,1,20180628,53,1610 WALKLEY,TIM,TRUE,2
Tim Horton's,"1611 Merivale Rd, Nepean, ON K2G 3J4",NA,45.351716,-75.733287,Fast Food,Coffee Shop,new,NA,NA,NA,1611 MERIVALE,TIM,TRUE,2
TIM HORTONS,1611 MERIVALE ROAD,NA,45.35140991,-75.73326874,fast food,coffee shop,old,1,20180628,53,1611 MERIVALE,TIM,TRUE,2
Tim Horton's,"1665 Hunt Club Road, Ottawa, ON K1V 1C1",NA,45.360694,-75.630965,Fast Food,Coffee Shop,new,NA,NA,NA,1665 HUNT,TIM,TRUE,2
TIM HORTONS,1665 HUNT CLUB ROAD,NA,45.36063766,-75.63063049,fast food,coffee shop,old,1,20180628,53,1665 HUNT,TIM,TRUE,2
Tim Horton's,"1675 Tenth Line Rd, Orleans, ON K1E 3P6",NA,45.4693,-75.4925,Fast Food,Coffee Shop,new,NA,NA,NA,1675 TENTH,TIM,TRUE,2
TIM HORTONS,1675 TENTH LINE ROAD,NA,45.46914673,-75.49204254,fast food,coffee shop,old,1,20180628,53,1675 TENTH,TIM,TRUE,2
Tim Horton's,"171 Slater Street, Ottawa, ON K1P 5H7",NA,45.420179,-75.697915,Fast Food,Coffee Shop,new,NA,NA,NA,171 SLATER,TIM,TRUE,2
TIM HORTONS,"171 Slater St, Ottawa, ON K1P 5H7",NA,45.4201491,-75.6983195,fast food,coffee shop,old,1,20180628,53,171 SLATER,TIM,TRUE,2
Tim Horton's,"1720 Innes Road, Gloucester, ON K1B 3K5",NA,45.4165,-75.6017,Fast Food,Coffee Shop,new,NA,NA,NA,1720 INNES,TIM,TRUE,2
TIM HORTONS,1720 INNES ROAD,NA,45.41638947,-75.60177612,fast food,coffee shop,old,1,20180628,53,1720 INNES,TIM,TRUE,2
Tim Horton's,"1778 Carling Avenue, Ottawa, ON K2A 1E1",NA,45.377227,-75.753743,Fast Food,Coffee Shop,new,NA,NA,NA,1778 CARLING,TIM,TRUE,2
TIM HORTONS,1778 CARLING AVENUE,NA,45.37715912,-75.75371552,fast food,coffee shop,old,1,20180628,53,1778 CARLING,TIM,TRUE,2
Tim Horton's,"1802 St Laurent Blvd, Ottawa, ON K1G 1A2",NA,45.403659,-75.627021,Fast Food,Coffee Shop,new,NA,NA,NA,1802 ST,TIM,TRUE,2
TIM HORTONS,1802 ST LAURENT BOULEVARD,NA,45.40366745,-75.62702179,fast food,coffee shop,old,1,20180628,53,1802 ST,TIM,TRUE,2
Tim Horton's,"1857 Merivale Rd, Nepean, ON K2G 1E3",NA,45.335591,-75.723996,Fast Food,Coffee Shop,new,NA,NA,NA,1857 MERIVALE,TIM,TRUE,2
TIM HORTONS,1857 MERIVALE ROAD,NA,45.33547592,-75.72369385,fast food,coffee shop,old,1,20180628,53,1857 MERIVALE,TIM,TRUE,2
Tim Horton's,"1859 Carling Ave, Ottawa, ON K2A 1E4",NA,45.376442,-75.757446,Fast Food,Coffee Shop,new,NA,NA,NA,1859 CARLING,TIM,TRUE,2
TIM HORTONS,1859 CARLING AVENUE,NA,45.37646103,-75.75744629,fast food,coffee shop,old,1,20180628,53,1859 CARLING,TIM,TRUE,2
Tim Horton's,"187 Bank Street, Ottawa, ON K2P 1W7",NA,45.417966,-75.698599,Fast Food,Coffee Shop,new,NA,NA,NA,187 BANK,TIM,TRUE,2
TIM HORTONS,187 BANK STREET,NA,45.41781998,-75.69832611,fast food,coffee shop,old,1,20180628,53,187 BANK,TIM,TRUE,2
Tim Horton's,"1879 Robertson Rd, Nepean, ON K2H 5B7",NA,45.327332,-75.821497,Fast Food,Coffee Shop,new,NA,NA,NA,1879 ROBERTSON,TIM,TRUE,2
TIM HORTONS,1879 ROBERTSON ROAD,NA,45.32745743,-75.82119751,fast food,coffee shop,old,1,20180628,53,1879 ROBERTSON,TIM,TRUE,2
Tim Horton's,"1910 Merivale Road, Nepean, ON K2G 1E8",NA,45.329667,-75.721225,Fast Food,Coffee Shop,new,NA,NA,NA,1910 MERIVALE,TIM,TRUE,2
TIM HORTONS,1910 MERIVALE ROAD,NA,45.32946777,-75.72179413,fast food,coffee shop,old,1,20180628,53,1910 MERIVALE,TIM,TRUE,2
Tim Horton's,"1950 Walkley Road, Ottawa, ON K1H 1W1",NA,45.382485,-75.631739,Fast Food,Coffee Shop,new,NA,NA,NA,1950 WALKLEY,TIM,TRUE,2
TIM HORTONS,1950 WALKLEY ROAD,NA,45.38278198,-75.63154602,fast food,coffee shop,old,1,20180628,53,1950 WALKLEY,TIM,TRUE,2
Tim Horton's,"2 Staye Court Drive, Arnprior, ON K7S 0E7",NA,45.423237,-76.370504,Fast Food,Coffee Shop,new,NA,NA,NA,2 STAYE,TIM,TRUE,2
TIM HORTONS,"2 Staye Ct Dr, Arnprior, ON K7S 0E7",NA,,,fast food,coffee shop,old,1,20190806,53,2 STAYE,TIM,TRUE,2
Tim Horton's,"200 Sparks Street, Ottawa, ON K1P 5C1",NA,45.421363,-75.70095,Fast Food,Coffee Shop,new,NA,NA,NA,200 SPARKS,TIM,TRUE,2
TIM HORTONS,200 SPARKS STREET,NA,45.42138672,-75.70064545,fast food,coffee shop,old,1,20180628,53,200 SPARKS,TIM,TRUE,2
Tim Horton's,"2020 Trim Road, Orleans, ON K4A 0G4",NA,45.468823,-75.4539,Fast Food,Coffee Shop,new,NA,NA,NA,2020 TRIM,TIM,TRUE,2
TIM HORTONS,2020 TRIM ROAD,NA,45.46886826,-75.4537735,fast food,coffee shop,old,1,20180628,53,2020 TRIM,TIM,TRUE,2
Tim Horton's,"2075 Montreal Road, Gloucester, ON K1J 6M6",NA,45.447524,-75.594212,Fast Food,Coffee Shop,new,NA,NA,NA,2075 MONTREAL,TIM,TRUE,2
TIM HORTONS,2075 MONTREAL ROAD,NA,45.44802094,-75.5940094,fast food,coffee shop,old,1,20180628,53,2075 MONTREAL,TIM,TRUE,2
Tim Horton's,"2100 Hunt Club Rd, Ottawa, ON K1T 3S4",NA,45.364073,-75.619832,Fast Food,Coffee Shop,new,NA,NA,NA,2100 HUNT,TIM,TRUE,2
TIM HORTONS,2100 HUNT CLUB ROAD,NA,45.36412048,-75.62012482,fast food,coffee shop,old,1,20180628,53,2100 HUNT,TIM,TRUE,2
Tim Horton's,"2121 Carling Ave Unit 57, Ottawa, ON K2A 1S3",NA,45.37273,-75.770252,Fast Food,Coffee Shop,new,NA,NA,NA,2121 CARLING,TIM,TRUE,2
TIM HORTONS,2121 CARLING AVENUE,NA,45.37266922,-75.77012634,fast food,coffee shop,old,1,20180628,53,2121 CARLING,TIM,TRUE,2
Tim Horton's,"2134 Montreal Road, Gloucester, ON K1J 6M7",NA,45.4485,-75.5906,Fast Food,Coffee Shop,new,NA,NA,NA,2134 MONTREAL,TIM,TRUE,2
TIM HORTONS,2134 MONTREAL ROAD,NA,45.44847107,-75.59053802,fast food,coffee shop,old,1,20180628,53,2134 MONTREAL,TIM,TRUE,2
Tim Horton's,"2145 Robertson Rd, Nepean, ON K2H 5Z2",NA,45.320789,-75.837074,Fast Food,Coffee Shop,new,NA,NA,NA,2145 ROBERTSON,TIM,TRUE,2
TIM HORTONS,2145 ROBERTSON ROAD,NA,45.3209343,-75.83669281,fast food,coffee shop,old,1,20180628,53,2145 ROBERTSON,TIM,TRUE,2
Tim Horton's,"2162 Prince Of Wales Dr, Nepean, ON K2E 7A4",NA,45.333425,-75.7018,Fast Food,Coffee Shop,new,NA,NA,NA,2162 PRINCE,TIM,TRUE,2
TIM HORTONS,2162 PRINCE OF WALES DRIVE,NA,45.33336258,-75.70192719,fast food,coffee shop,old,1,20180628,53,2162 PRINCE,TIM,TRUE,2
Tim Horton's,"2277 Riverside Drive, Ottawa, ON K1H 7X6",NA,45.385759,-75.67743,Fast Food,Coffee Shop,new,NA,NA,NA,2277 RIVERSIDE,TIM,TRUE,2
TIM HORTONS,2277 RIVERSIDE DRIVE,NA,45.38497925,-75.67855835,fast food,coffee shop,old,1,20180628,53,2277 RIVERSIDE,TIM,TRUE,2
Tim Horton's,"2301 Navaho Drive, Nepean, ON K2G 6Z1",NA,45.35314,-75.755607,Fast Food,Coffee Shop,new,NA,NA,NA,2301 NAVAHO,TIM,TRUE,2
TIM HORTONS,2301 NAVAHO DRIVE,NA,45.35308838,-75.75550842,fast food,coffee shop,old,1,20180628,53,2301 NAVAHO,TIM,TRUE,2
Tim Horton's,"2311 St Joseph Blvd, Orleans, ON K1C 1E7",NA,45.4693,-75.5312,Fast Food,Coffee Shop,new,NA,NA,NA,2311 ST,TIM,TRUE,2
TIM HORTONS,"2311 St Joseph Blvd, Orléans, ON K1C 1E7",NA,45.4683333,-75.5315737,fast food,coffee shop,old,1,20180628,53,2311 ST,TIM,TRUE,2
Tim Horton's,"2495 Bank Street, Ottawa, ON K1V 0Y5",NA,45.35438,-75.645757,Fast Food,Coffee Shop,new,NA,NA,NA,2495 BANK,TIM,TRUE,2
TIM HORTONS,2495 BANK STREET,NA,45.35421371,-75.64585114,fast food,coffee shop,old,1,20180628,53,2495 BANK,TIM,TRUE,2
Tim Horton's,"250 Greenbank Road, Nepean, ON K2H 8X4",NA,45.32523,-75.779353,Fast Food,Coffee Shop,new,NA,NA,NA,250 GREENBANK,TIM,TRUE,2
TIM HORTONS,250 GREENBANK ROAD,NA,45.3253746,-75.77940369,fast food,coffee shop,old,1,20180628,53,250 GREENBANK,TIM,TRUE,2
Tim Horton's,"2545 Baseline Rd, Ottawa, ON K2H 7B3",NA,45.342152,-75.786083,Fast Food,Coffee Shop,new,NA,NA,NA,2545 BASELINE,TIM,TRUE,2
TIM HORTONS,2545 BASELINE ROAD,NA,45.34218979,-75.78637695,fast food,coffee shop,old,1,20180628,53,2545 BASELINE,TIM,TRUE,2
Tim Horton's,"263 Bank Street, Ottawa, ON K2P 1X5",NA,45.41634,-75.697204,Fast Food,Coffee Shop,new,NA,NA,NA,263 BANK,TIM,TRUE,2
TIM HORTONS,263 BANK STREET,NA,45.41598129,-75.69676971,fast food,coffee shop,old,1,20180628,53,263 BANK,TIM,TRUE,2
Tim Horton's,"2636 Innes Road, Gloucester, ON K1B 4Z5",NA,45.431811,-75.563411,Fast Food,Coffee Shop,new,NA,NA,NA,2636 INNES,TIM,TRUE,2
TIM HORTONS,2636 INNES ROAD,NA,45.43172455,-75.56344604,fast food,coffee shop,old,1,20180628,53,2636 INNES,TIM,TRUE,2
Tim Horton's,"275 Slater St, Ottawa, ON K1P 5H9",NA,45.41863,-75.701413,Fast Food,Coffee Shop,new,NA,NA,NA,275 SLATER,TIM,TRUE,2
TIM HORTONS,275 SLATER STREET,NA,45.41877365,-75.70126343,fast food,coffee shop,old,1,20180628,53,275 SLATER,TIM,TRUE,2
Tim Horton's,"2895 St Joseph Blvd, Orleans, ON K1C 1C7",NA,45.4752,-75.5184,Fast Food,Coffee Shop,new,NA,NA,NA,2895 ST,TIM,TRUE,2
TIM HORTONS,2895 ST JOSEPH BOULEVARD,NA,45.47498322,-75.51856232,fast food,coffee shop,old,1,20180628,53,2895 ST,TIM,TRUE,2
Tim Horton's,"2951 Bank Street, Gloucester, ON K1T 1N9",NA,45.34737,-75.623904,Fast Food,Coffee Shop,new,NA,NA,NA,2951 BANK,TIM,TRUE,2
TIM HORTONS,2951 BANK STREET,NA,45.34726715,-75.62404633,fast food,coffee shop,old,1,20180628,53,2951 BANK,TIM,TRUE,2
Tim Horton's,"2970 Carling Avenue, Ottawa, ON K2B 7J7",NA,45.355548,-75.803319,Fast Food,Coffee Shop,new,NA,NA,NA,2970 CARLING,TIM,TRUE,2
TIM HORTONS,2970 CARLING AVENUE,NA,45.35557556,-75.80281067,fast food,coffee shop,old,1,20180628,53,2970 CARLING,TIM,TRUE,2
Tim Horton's,"3224 Hawthorne Rd, Ottawa, ON K1G 3V9",NA,45.381938,-75.602268,Fast Food,Coffee Shop,new,NA,NA,NA,3224 HAWTHORNE,TIM,TRUE,2
TIM HORTONS,"3224 Hawthorne Rd, Ottawa, ON K1G 3V9",NA,45.3817928,-75.6022838,fast food,coffee shop,old,1,20180628,53,3224 HAWTHORNE,TIM,TRUE,2
Tim Horton's,"330 Queen St, Ottawa, ON K1R 7Y5",NA,45.419047,-75.70399,Fast Food,Coffee Shop,new,NA,NA,NA,330 QUEEN,TIM,TRUE,2
TIM HORTONS,330 QUEEN STREET,NA,45.41888809,-75.70435333,fast food,coffee shop,old,1,20180628,53,330 QUEEN,TIM,TRUE,2
Tim Horton's,"3330 Fallowfield Road, Nepean, ON K2J 4P5",NA,45.297635,-75.732697,Fast Food,Coffee Shop,new,NA,NA,NA,3330 FALLOWFIELD,TIM,TRUE,2
Tim Hortons,3330 Fallowfield Road K2J 4P5,+1 (613) 823-7770: +1 (613) 823-7770,45.29753079,-75.73244997,Restaurant,Dine Out,new,NA,NA,53,3330 FALLOWFIELD,TIM,TRUE,2
Tim Horton's,"350 Cresthaven, Unit 800, Nepean, ON K2G 4P4",NA,45.273324,-75.708686,Fast Food,Coffee Shop,new,NA,NA,NA,350 CRESTHAVEN,TIM,TRUE,2
TIM HORTONS,"350 Cresthaven Dr, Nepean, ON K2G 4S4",NA,45.2739157,-75.7087809,fast food,coffee shop,old,1,20180628,53,350 CRESTHAVEN,TIM,TRUE,2
Tim Horton's,"3580 Strandherd Dr, Nepean, ON K2J 5L4",NA,45.274434,-75.738382,Fast Food,Coffee Shop,new,NA,NA,NA,3580 STRANDHERD,TIM,TRUE,2
TIM HORTONS,3580 STRANDHERD DRIVE,NA,45.27466202,-75.73841095,fast food,coffee shop,old,1,20180628,53,3580 STRANDHERD,TIM,TRUE,2
Tim Horton's,"3691 Strandherd Drive, Nepean, ON K2J 4G8",NA,45.2711,-75.744301,Fast Food,Coffee Shop,new,NA,NA,NA,3691 STRANDHERD,TIM,TRUE,2
TIM HORTONS,3691 STRANDHERD DRIVE,NA,45.27077484,-75.74416351,fast food,coffee shop,old,1,20180628,53,3691 STRANDHERD,TIM,TRUE,2
Tim Horton's,"3705 Riverside Drive, Ottawa, ON K1V 1G8",NA,45.34218,-75.69094,Fast Food,Coffee Shop,new,NA,NA,NA,3705 RIVERSIDE,TIM,TRUE,2
TIM HORTONS,"3705 Riverside Dr, Ottawa, ON K1G 3N3",NA,45.3428101,-75.6906139,fast food,coffee shop,old,1,20180628,53,3705 RIVERSIDE,TIM,TRUE,2
Tim Horton's,"372 Hunt Club Road, Ottawa, ON K1V 1C1",NA,45.33794,-75.683895,Fast Food,Coffee Shop,new,NA,NA,NA,372 HUNT,TIM,TRUE,2
TIM HORTONS,372 HUNT CLUB ROAD,NA,45.33794403,-75.68360138,fast food,coffee shop,old,1,20180628,53,372 HUNT,TIM,TRUE,2
Tim Horton's,"3869 Innes Road, Orleans, ON K1C 1T1",NA,45.4532,-75.5121,Fast Food,Coffee Shop,new,NA,NA,NA,3869 INNES,TIM,TRUE,2
TIM HORTONS,3869 INNES ROAD,NA,45.45310974,-75.51202393,fast food,coffee shop,old,1,20180628,53,3869 INNES,TIM,TRUE,2
Tim Horton's,"40 Ruskin Avenue, Ottawa, ON K1Y 4W7",NA,45.39443,-75.721067,Fast Food,Coffee Shop,new,NA,NA,NA,40 RUSKIN,TIM,TRUE,2
TIM HORTONS,40 RUSKIN STREET,NA,45.39426422,-75.72075653,fast food,coffee shop,old,1,20180628,53,40 RUSKIN,TIM,TRUE,2
