name,address,phone,note,update_date,lat,lng,chain,category2,category3,ONS_ID,Nbhd,Nbhd_FR
Nate'e Deli Express,"6 Antares Drive, Ottawa, ON K2E 8A9",NA,"Breakfast &amp; Brunch, Delis",2021-08-26,45.3364876,-75.7064342,FALSE,specialty,deli meat cheese,51,Hunt Club South Industrial,Hunt Club Sud Industriel
Nate's Deli,"152 Sparks Street, Ottawa, ON K1P 5B6",NA,"Delis, Breakfast &amp; Brunch, Sandwiches",2021-08-26,45.4219049,-75.6990049,FALSE,specialty,deli meat cheese,24,Centretown,Centre-Ville
Natural Food Pantry,"1487 Richmond Rd, Ottawa, ON",(613) 726-9200,Health Food Store,2021-07-06,45.3629829,-75.791155,TRUE,specialty,health store,906,Britannia Village, 
Natural Food Pantry,"4325 Strandherd Drive, Ottawa, ON",(613) 755-2295,Health Food Store,2021-07-06,45.2710005,-75.7837894,TRUE,specialty,health store,952,Stonebridge - Half Moon Bay - Heart's Desire, 
Natural Food Pantry - Billings Bridge,"2277 Riverside Dr., Ottawa, ON K1H 7X6",NA,NA,2021-08-26,45.3856281,-75.6774777,FALSE,specialty,health store,903,Billings Bridge - Alta Vista, 
Natural Food Pantry - Kanata,"5537 Hazeldean Road, Kanata, ON K2S 0P5",NA,Health Food Store,2021-08-26,45.2883048,-75.904716,FALSE,specialty,health store,951,Stittsville, 
Natural Food Pantry - Westboro,"205 Richmond Rd, Ottawa, ON K1Z 6W4",NA,Organic Stores,2021-08-26,45.3947481,-75.7484908,FALSE,specialty,health store,958,Westboro, 
Nature's Buzz Organic Food Market,"55 Beechwood Ave, Ottawa, ON",(613) 842-0280,Health Food Store,2021-07-06,45.4402455,-75.6757886,FALSE,grocery,small,933,Lindenlea - New Edinburgh, 
Nature's Care Health Products,"64 Beechwood Ave, Vanier, ON K1L 8B2",NA,Health Food Store,2021-08-26,45.4401226,-75.6749723,TRUE,specialty,health store,953,Vanier North,Vanier Nord
Nature's Care Health Products,"115 Bank St, Ottawa, ON K2P 5N5",NA,NA,2021-08-26,45.4197748,-75.6999616,TRUE,grocery,large,24,Centretown,Centre-Ville
Nature's Care Health Products,"1500 Bank St, Ottawa, ON K1H 7Z2",NA,Health Food Store,2021-08-26,45.3809813,-75.6701018,TRUE,specialty,health store,903,Billings Bridge - Alta Vista, 
Nature's Care Health Products,"1558 Merivale Rd, Nepean, ON K2G 3J9",NA,Health Food Store,2021-08-26,45.3528521,-75.7354312,TRUE,specialty,health store,31,Cityview - Crestview - Meadowlands, 
Nature's Care Health Products Limited,"150 Robertson Rd, Ottawa, ON K2H 9S1",NA,Health Food Store,2021-08-26,45.3176435,-75.843842,FALSE,specialty,health store,7,Bells Corners West,Bells Corners Ouest
Nature's Signature - Orleans Ottawa,"4510 Innes Road, Ottawa, ON K4A 4C5",NA,Vitamins &amp; Supplements,2021-08-26,45.4613368,-75.4841125,FALSE,specialty,health store,942,Portobello South, 
Nehles Meat Shop Grocery & BBQ,"2026 Lanthier Dr, Ottawa, ON",(613) 824-3737,"Meat Shops, Grocery, Barbeque",2021-07-06,45.4577469,-75.492931,FALSE,grocery,small,942,Portobello South, 
New Middleast Supermarket,"1755 Bank St, Ottawa, ON K1V 7Z4",(613) 526-3423,NA,2021-08-26,45.3737361,-75.6644327,FALSE,grocery,small,903,Billings Bridge - Alta Vista, 
New Olympia Market Centre,"590 Gladstone Ave, Ottawa, ON K1R 5P3",NA,NA,2021-08-26,45.4090052,-75.7008241,FALSE,grocery,small,24,Centretown,Centre-Ville
New Quill Convience Store,"6 Quill St, Ottawa, ON K1K 3S8",NA,NA,2021-08-26,45.4265898,-75.6578544,FALSE,grocery,small,940,Overbrook - McArthur, 
New Thana Market,"386 Bank St, Ottawa, ON",(613) 567-2963,Grocery,2021-07-06,45.413522,-75.694906,FALSE,grocery,small,24,Centretown,Centre-Ville
Nf Nutrition,"200 Laurier Ave W, Ottawa, ON K1P 6M7",NA,Health Food Store,2021-08-26,45.4197557,-75.6955437,FALSE,specialty,health store,24,Centretown,Centre-Ville
Nicastro Fine Foods,"1558 Merivale Road, Nepean, ON K2G 3J9",NA,"Delis, Sandwiches, Cheese Shops",2021-08-26,45.3528521,-75.7354312,FALSE,specialty,deli meat cheese,31,Cityview - Crestview - Meadowlands, 
NICHOLLS ESSO,"3798 DUNROBIN RD, WOODLAWN, ON",NA,NA,2021-08-26,45.4628437,-76.0740486,FALSE,convenience,gas station,35,Dunrobin, 
Nick's General Store,"5352 Bank St, Gloucester, ON K1X 1H1",NA,NA,2021-08-26,45.2859373,-75.5743668,FALSE,grocery,small,925,Greely, 
Nickels Deli Grillade,"78 Greber Blvd, Gatineau, QC J8T 3P8",NA,"Delis, Sandwiches",2021-08-26,45.4640324,-75.7005194,FALSE,specialty,deli meat cheese,NA,NA,NA
NO FRILLS,"1226 Place D'Orleans Dr, Ottawa, Ontario, K1C 7K3",8002962332,Brandon & Megan's NOFRILLS (Colleague Testing),2021-05-01,45.4764991,-75.5228439,TRUE,grocery,large,915,Convent Glen - Orléans Woods, 
NO FRILLS,"39 Winner's Circle Dr Rr 3, Arnprior, Ontario, K7S 3G9",NA,Jack & Faith's NOFRILLS Arnprior,2021-05-01,45.4217625,-76.3692142,TRUE,grocery,large,NA,NA,NA
NO FRILLS,"30 Iber Rd, Stittsville, Ontario, K2S 2R1",18442958219,Brandon & Megan's NOFRILLS Stittsville,2021-05-01,45.2809221,-75.9127492,TRUE,grocery,large,951,Stittsville, 
Noor Food Market,"332 Richmond Rd, Ottawa, ON",(613) 627-8820,Grocery,2021-07-06,45.3921771,-75.7533998,FALSE,grocery,small,958,Westboro, 
Nordstrom Ebar Artisan Coffee,"500-50 Rideau Street, Ottawa, ON K1N 9J7",NA,Coffee &amp; Tea,2021-08-26,45.4247623,-75.6900945,FALSE,specialty,bakery,949,Sandy Hill,CÃ´te-de-Sable
North & Navy,"226 Nepean Street, Ottawa, ON K2P 0B8",NA,"Italian, Wine Bars, Seafood",2021-08-26,45.416712,-75.6990816,FALSE,specialty,deli meat cheese,24,Centretown,Centre-Ville
North Bestone,"190 Lees Avenue, Ottawa, ON",NA,Convenience Stores,2021-07-06,45.4151826,-75.6697825,FALSE,grocery,small,82,Old Ottawa East,Vieil Ottawa-Est
Nu Grocery Store,"1130 Wellington Street West, Ottawa, ON",(613) 792-1995,Grocery,2021-07-06,45.4017855,-75.7266504,FALSE,grocery,small,47,Hintonburg - Mechanicsville, 
NU Grocery Store,"143 Main St, Ottawa, ON K1S 5V9",NA,NA,2021-08-26,45.4100902,-75.6784025,FALSE,grocery,small,82,Old Ottawa East,Vieil Ottawa-Est
Nutrition by Nature,"462 Hazeldean Road, Kanata, ON K2L 1V3",NA,Health Food Store,2021-08-26,45.2981401,-75.8872192,FALSE,specialty,health store,924,Glen Cairn - Kanata South Business Park,Glen Cairn - Parc d'Affaires Kanata-Sud
Nutrition Company,"1980 Ogilvie Rd, Ottawa, ON K1J 9L3",NA,Health Food Store,2021-08-26,45.4325275,-75.6098258,FALSE,specialty,health store,912,Carson Grove - Carson Meadows, 
Nutrition House,"50 Rideau Ter, Ottawa, ON K1M 2A1",NA,Health Food Store,2021-08-26,45.4437533,-75.6791709,TRUE,specialty,health store,933,Lindenlea - New Edinburgh, 
Nutrition House,"2121 Carling Ave, Ottawa, ON K2A 1H2",(613) 792-1558,Health Food Store,2021-08-26,45.3731497,-75.7686794,TRUE,specialty,health store,931,Laurentian, 
Nutty Greek Bake Shop,"490 Rochester Street, Ottawa, ON K1S 4L8",NA,"Bakeries, Custom Cakes, Patisserie/Cake Shop",2021-08-26,45.4010808,-75.7074445,FALSE,specialty,bakery,957,West Centretown,Centre-Ville Ouest
O'connor Convenience,"110 O'connor Street, Ottawa, ON K1P 5M9",NA,Convenience Stores,2021-08-26,45.4197951,-75.6977346,FALSE,convenience,regular,24,Centretown,Centre-Ville
O'connor Grocery,"41 Third Ave, Ottawa, ON",(613) 232-5540,Grocery,2021-07-06,45.4046808,-75.6847606,FALSE,grocery,small,923,Glebe - Dows Lake,Glebe â€“ Lac Dows
Ogilvie Grocery Store,"1137 Ogilvie Rd, Ottawa, ON",(613) 744-2880,Grocery,2021-07-06,45.4267387,-75.6312669,FALSE,grocery,small,940,Overbrook - McArthur, 
OK Mart,"141 Bentley Ave Unit #G, Nepean, ON K2E 6T7",NA,NA,2021-08-26,45.337172,-75.7113058,FALSE,grocery,small,51,Hunt Club South Industrial,Hunt Club Sud Industriel
Olga's Delights,"588 Bank Street, Ottawa, ON K1S 3T3",NA,"Sandwiches, Delis",2021-08-26,45.407787,-75.6912697,FALSE,specialty,deli meat cheese,923,Glebe - Dows Lake,Glebe â€“ Lac Dows
Olly Fresco's Market,"90 Elgin St, Ottawa, ON K1P 0C6",NA,NA,2021-08-26,45.4220487,-75.694691,FALSE,grocery,small,24,Centretown,Centre-Ville
Olympic Tuck Shop,"1170 Fisher Ave, Ottawa, ON K1Z 5R7",NA,Convenience Stores,2021-08-26,45.3768531,-75.7208795,FALSE,convenience,regular,28,Civic Hospital-Central Park,HÃ´pital Civique - Parc Central
One Stop Convenience,"850 Merivale Rd, Ottawa, ON K1Z 5Z4",NA,Convenience Stores,2021-08-26,45.3852417,-75.732678,FALSE,convenience,regular,18,Carlington, 
Oriental Charm,"653 Somerset St W, Ottawa, ON K1R 5K3",NA,NA,2021-08-26,45.4117953,-75.705349,FALSE,grocery,small,24,Centretown,Centre-Ville
Orleans Bakery,"2122 Street Joseph Boulevard, Orleans, ON K1C 1E6",NA,Bakeries,2021-08-26,45.4660752,-75.5348812,FALSE,specialty,bakery,913,Chapel Hill North, 
Orleans Food Market,"3022 St. Joseph Blvd, Orleans, ON K1E 1E2",NA,"Convenience Stores, Grocery",2021-08-26,45.4767757,-75.5135279,FALSE,convenience,regular,943,Queenswood Heights, 
Orleans Fresh Fruits,"3150 Hawthorne Rd, Ottawa, ON K1G 5H5",NA,NA,2021-08-26,45.385374,-75.6043151,FALSE,grocery,small,917,East Industrial,Industriel-Est
Ottawa's Organic Farmers' Market,"Riverside United Church, 3191 Riverside Dr., Ottawa, ON K1V 8N8",NA,NA,2021-08-26,45.3590554,-75.6879909,FALSE,grocery,small,927,Hunt Club Woods - Quintarra - Revelstoke,Hunt Club Woods - Quintarra - Revelstoke
Ottawa Bagelshop & Deli,"1321 Wellington St W, Ottawa, ON",(613) 722-8753,"Delis, Bagels",2021-07-06,45.3988502,-75.7366115,FALSE,specialty,bakery,55,Island Park - Wellington Village,Island Park - Village Wellington
Ottawa Farm Fresh Inc.,"2811 Ramsayville Rd, Gloucester, ON K1G 3N2",NA,NA,2021-08-26,45.3893024,-75.5778562,FALSE,grocery,small,926,Greenbelt,Ceinture de Verdure
Ottawa Farmers' Market,"1000 Exhibition Way, Ottawa, ON",(613) 239-4955,Farmers' Market,2021-07-06,45.4000555,-75.6827317,TRUE,grocery,large,923,Glebe - Dows Lake,Glebe â€“ Lac Dows
Ottawa Farmers' Market,"575 Byron Avenue, Ottawa, ON K2A 1H4",NA,"Farmers' Market, Fruits &amp; Veggies",2021-08-26,45.3901289,-75.756893,TRUE,farmer's market,farmer's market,931,Laurentian, 
Ottawa Farmers' Market Orleans,"1585 Tenth Line Rd, OrlÃƒÂ©ans, ON K1E 3E8",NA,Farmers' Market,2021-08-26,45.4719618,-75.4919287,FALSE,farmer's market,farmer's market,920,Fallingbrook, 
Ottawa Halal Market,"2833 Dumaurier Avenue, Ottawa, ON",(613) 274-7040,"International Grocery, Meat Shops",2021-07-06,45.3507333,-75.7937212,FALSE,grocery,small,106,Whitehaven - Queensway Terrace North,Whitehaven - Terrasse Queensway Nord
Ottawa Meat Plus Inc,"2535 Blackwell St, Ottawa, ON K1B 4E4",NA,NA,2021-08-26,45.4059454,-75.6092273,FALSE,grocery,small,917,East Industrial,Industriel-Est
Ottawa Organic farmer's market,"3191 Riverside Drive, Ottawa, ON K1V 8N8",NA,Farmers' Market,2021-08-26,45.3591058,-75.6879836,FALSE,farmer's market,farmer's market,927,Hunt Club Woods - Quintarra - Revelstoke,Hunt Club Woods - Quintarra - Revelstoke
Ottawa Organics and Natural Foods,"858 Campbell Avenue, Ottawa, ON",(613) 234-1515,"Organic Stores, Food Delivery Services",2021-07-06,45.3764869,-75.7499893,FALSE,grocery,small,910,Carlingwood West - Glabar Park - McKellar Heights, 
Ottawa South Groceteria,"431 Sunnyside Ave, Ottawa, ON K1S 0S6",NA,NA,2021-08-26,45.3916938,-75.689862,TRUE,grocery,large,83,Old Ottawa South,Vieil Ottawa-Sud
Ottawa South Groceteria,"435 Sunnyside Avenue, Ottawa, ON K1S 0S6",(613) 730-8667,Grocery,2021-07-06,45.3916631,-75.6899175,TRUE,grocery,large,83,Old Ottawa South,Vieil Ottawa-Sud
Ottawa Valley Meats,"22 Antares Dr Unit J, Ottawa, ON",613-402-8898,NA,2021-08-26,45.3342893,-75.7090259,FALSE,specialty,deli meat cheese,51,Hunt Club South Industrial,Hunt Club Sud Industriel
Oui8 Bakery,"501 Hazeldean Road, Kanata, ON K2L 1V6",NA,Bakeries,2021-08-26,45.295788,-75.8934843,FALSE,specialty,bakery,929,Katimavik - Hazeldean, 
Ozan Turkish Market,"500 Eagleson Rd Unit 60, Kanata, ON K2M 1H4",NA,NA,2021-08-26,45.2908396,-75.8706811,FALSE,grocery,small,924,Glen Cairn - Kanata South Business Park,Glen Cairn - Parc d'Affaires Kanata-Sud
OZZY Food Market,"3867 Albion Road, Ottawa, ON K1T 1B2",NA,"Mediterranean, Donairs, Bakeries",2021-08-26,45.3433238,-75.6365658,FALSE,specialty,bakery,52,Hunt Club Upper -Blossom Park - Timbermill,Hunt Club Supérieur - Parc Blossom - Timbermill
PÃƒÂ¢tisserie Le Caramel,"200 Vanguard Dr, Ottawa, ON K4A 0T8",NA,Desserts,2021-08-26,45.4578239,-75.4871421,FALSE,specialty,bakery,942,Portobello South, 
Panera Bread,"320 West Hunt Club Road, Ottawa, ON K2E 1A5",NA,"Salad, Soup, Sandwiches",2021-08-26,45.3389282,-75.71355,FALSE,specialty,bakery,51,Hunt Club South Industrial,Hunt Club Sud Industriel
Pantry Plus,"2433 St Joseph Boulevard, Ottawa, ON",(613) 830-5790,"Health Food Store, Grocery",2021-07-06,45.4699453,-75.5284842,FALSE,grocery,small,915,Convent Glen - Orléans Woods, 
Parkdale Market,"Parkdale Ave &amp; Wellington St W, Ottawa, ON K1Y",NA,Farmers' Market,2021-08-26,45.400493,-75.728961,FALSE,farmer's market,farmer's market,47,Hintonburg - Mechanicsville, 
Parkway Cafe,"66 Slater Street, Ottawa, ON K1P 5H1",NA,Convenience Stores,2021-08-26,45.4213601,-75.6942895,FALSE,convenience,regular,24,Centretown,Centre-Ville
Parkway Tuck Shop,"1071 Ambleside Dr, Ottawa, ON K2B 6V4",NA,Convenience Stores,2021-08-26,45.374187,-75.7801139,FALSE,convenience,regular,910,Carlingwood West - Glabar Park - McKellar Heights, 
Parma Ravioli,"1314 Wellington St W, Ottawa, ON K1Y 3B2",NA,Italian,2021-08-26,45.3985082,-75.7367519,FALSE,specialty,deli meat cheese,55,Island Park - Wellington Village,Island Park - Village Wellington
Pastel & Coco,"80 Promenade du Portage, Gatineau, QC J8X 2K1",NA,"Bakeries, Coffee &amp; Tea, Gluten-Free",2021-08-26,45.424957,-75.7181079,FALSE,specialty,bakery,NA,NA,NA
Pasticceria Gelateria Italiana,"200 Preston St, Ottawa, ON K1R 7P9",NA,"Bakeries, Breakfast &amp; Brunch",2021-08-26,45.4057881,-75.7128132,FALSE,specialty,bakery,957,West Centretown,Centre-Ville Ouest
Pastry & Bakery La Brioche,"866 Bank St, Ottawa, ON K1S 3W3",NA,Bakeries,2021-08-26,45.4010002,-75.6873645,FALSE,specialty,bakery,923,Glebe - Dows Lake,Glebe â€“ Lac Dows
Patisserie Fine Delice Royal,"1600 Forest Valley Dr, Orleans, ON K1C 6X7",(613) 834-8838,NA,2021-08-26,45.4488546,-75.535982,FALSE,specialty,bakery,913,Chapel Hill North, 
Pelican Seafood Market & Grill,"1500 Bank Street, Ottawa, ON",(613) 526-5229,"Seafood, Seafood Markets",2021-07-06,45.3809813,-75.6701018,FALSE,grocery,small,903,Billings Bridge - Alta Vista, 
Perkins Restaurant & Bakery,"1130 St Laurent Blvd., Ottawa, ON K1K 3B6",NA,"Cafes, American (Traditional)",2021-08-26,45.4245601,-75.6383218,FALSE,specialty,bakery,940,Overbrook - McArthur, 
Pesto's Italian Delicatessen,"471 Hazeldean Road, Kanata, ON K2L 4B8",NA,"Delis, Sandwiches, Italian",2021-08-26,45.2986456,-75.8894566,FALSE,specialty,deli meat cheese,929,Katimavik - Hazeldean, 
Pete's Gluten Free,"5390 Canotek Road, Ottawa, ON K1J 1H8",NA,"Bakeries, Custom Cakes, Gluten-Free",2021-08-26,45.4565586,-75.5806594,FALSE,specialty,bakery,93,Rothwell Heights - Beacon Hill North,Rothwell Heights - Beacon Hill Nord
Pete & Gus Meat Market,"1 Jockvale Rd, Ottawa, ON K2J 4J9",NA,Meat Shops,2021-08-26,45.2755523,-75.7773356,FALSE,specialty,deli meat cheese,938,Old Barrhaven West,Old Barrhaven Ouest
Peter's Health Foods,"2525 Carling Ave, Ottawa, ON K2B 7Z2",NA,Health Food Store,2021-08-26,45.364982,-75.7857631,FALSE,specialty,health store,906,Britannia Village, 
Peter Tuck Shop,"1435 Prince of Wales Dr, Ottawa, ON K2C 1N5",NA,Convenience Stores,2021-08-26,45.3691818,-75.7006377,FALSE,convenience,regular,16,Carleton Heights - Rideauview,Hauteurs Carleton - Rideauview
Petit Bill's Bistro,"1293 Wellington Street W, Ottawa, ON K1Y 3B1",NA,"French, Seafood, Steakhouses",2021-08-26,45.3990721,-75.7354761,FALSE,specialty,bakery,55,Island Park - Wellington Village,Island Park - Village Wellington
Petro-Canada,"395 Montee Paiement, Gatineau, Quebec, J8P6M7",8195617007,NA,2021-08-26,45.49008,-75.6760201,TRUE,convenience,gas station,NA,NA,NA
Petro-Canada,"255 ave Gatineau, Gatineau, Quebec, J8T4J7",8195688222,NA,2021-08-26,45.4886639,-75.7190463,TRUE,convenience,gas station,NA,NA,NA
Petro-Canada,"151 Maloney est, Gatineau, Quebec, J8P1B9",8196639647,NA,2021-08-26,45.484042,-75.6506588,TRUE,convenience,gas station,NA,NA,NA
Petro-Canada,"3055 St-Joseph Blvd, Orleans, Ontario, K1C1T1",6138301392,NA,2021-08-26,45.4783089,-75.5125556,TRUE,convenience,gas station,943,Queenswood Heights, 
Petro-Canada,"225 de la Gappe, Gatineau, Quebec, J8T7Y3",8192432247,NA,2021-08-26,45.4756587,-75.7079356,TRUE,convenience,gas station,NA,NA,NA
Petro-Canada,"1685 10th Line Road, Orleans, Ontario, K1E3E8",6138371009,NA,2021-08-26,45.4680657,-75.4914231,TRUE,convenience,gas station,920,Fallingbrook, 
Petro-Canada,"1988 St. Joseph Blvd., Orleans, Ontario, K1C1E4",6138241202,NA,2021-08-26,45.4641988,-75.5394021,TRUE,convenience,gas station,913,Chapel Hill North, 
Petro-Canada,"47 rue Greber, Gatineau, Quebec, J8T3P7",8195610737,NA,2021-08-26,45.4618626,-75.6993677,TRUE,convenience,gas station,NA,NA,NA
Petro-Canada,"4358 Innes Road, Cumberland, Ontario, K4A3W3",6138346533,NA,2021-08-26,45.4594606,-75.4911923,TRUE,convenience,gas station,942,Portobello South, 
Petro-Canada,"744, boul Saint-Joseph, Gatineau, Quebec, J8Y4A8",8197777697,NA,2021-08-26,45.4572839,-75.7421205,TRUE,convenience,gas station,NA,NA,NA
Petro-Canada,"2180 Montreal Road, Ottawa, Ontario, K1J1G4",6137426534,NA,2021-08-26,45.4494576,-75.5884049,TRUE,convenience,gas station,3,Beacon Hill South - Cardinal Heights,Beacon Hill Sud - Cardinal Heights
Petro-Canada,"120 St-Raymond, Gatineau, Quebec, J8Y1T1",8197708213,NA,2021-08-26,45.4471094,-75.7438292,TRUE,convenience,gas station,NA,NA,NA
Petro-Canada,"2073 Montreal Road, Gloucester, Ontario, K1J6M1",6137476669,NA,2021-08-26,45.4459441,-75.5975608,TRUE,convenience,gas station,93,Rothwell Heights - Beacon Hill North,Rothwell Heights - Beacon Hill Nord
Petro-Canada,"210 boulevard St-Raymond, Gatineau, Quebec, J9A3H6",8197766767,NA,2021-08-26,45.4364466,-75.7661968,TRUE,convenience,gas station,NA,NA,NA
Petro-Canada,"42 Montreal Road, Vanier, Ontario, K1L6E7",6137494942,NA,2021-08-26,45.4331463,-75.6683331,TRUE,convenience,gas station,954,Vanier South,Vanier Sud
Petro-Canada,"2630 Innes Road, Gloucester, Ontario, K1B4Z5",6138372340,NA,2021-08-26,45.4315804,-75.563993,TRUE,convenience,gas station,904,Blackburn Hamlet, 
Petro-Canada,"292 Rideau Street, Ottawa, Ontario, K1N5Y5",6137893200,NA,2021-08-26,45.4286644,-75.6852652,TRUE,convenience,gas station,949,Sandy Hill,CÃ´te-de-Sable
Petro-Canada,"1007 St. Laurent Blvd, Ottawa, Ontario, K1K3B1",6137413539,NA,2021-08-26,45.4283766,-75.6391308,TRUE,convenience,gas station,940,Overbrook - McArthur, 
Petro-Canada,"1018 Cyrville Road, Gloucester, Ontario, K1J7S4",6137419797,NA,2021-08-26,45.4252844,-75.6374316,TRUE,convenience,gas station,940,Overbrook - McArthur, 
Petro-Canada,"1941 Innes Road, Gloucester, Ontario, K1B4C6",6137451797,NA,2021-08-26,45.4194632,-75.5960793,TRUE,convenience,gas station,86,Pineview, 
Petro-Canada,"1960 Innes Road, Ottawa, Ontario, K1B3K5",6138427460,NA,2021-08-26,45.419071,-75.5949279,TRUE,convenience,gas station,926,Greenbelt,Ceinture de Verdure
Petro-Canada,"676 Somerset Street, Ottawa, Ontario, K1R6P4",6132379555,NA,2021-08-26,45.4112569,-75.7059129,TRUE,convenience,gas station,957,West Centretown,Centre-Ville Ouest
Petro-Canada,"790 Wilfrid-Lavigne Blvd., Gatineau, Quebec, J9J2S5",8196845901,NA,2021-08-26,45.4110993,-75.8386017,TRUE,convenience,gas station,NA,NA,NA
Petro-Canada,"470 Bronson Ave., Ottawa, Ontario, K1R6J9",6133211264,NA,2021-08-26,45.4073978,-75.703867,TRUE,convenience,gas station,957,West Centretown,Centre-Ville Ouest
Petro-Canada,"1740 St. Laurent Blvd, Ottawa, Ontario, K1G1A2",6135235743,NA,2021-08-26,45.4052824,-75.6274515,TRUE,convenience,gas station,917,East Industrial,Industriel-Est
Petro-Canada,"390 Parkdale Ave, Ottawa, Ontario, K1Y1G6",6137291091,NA,2021-08-26,45.4009191,-75.7296495,TRUE,convenience,gas station,47,Hintonburg - Mechanicsville, 
Petro-Canada,"1856 Carling Avenue, Ottawa, Ontario, K2A1E3",6137296464,NA,2021-08-26,45.3757622,-75.7571659,TRUE,convenience,gas station,910,Carlingwood West - Glabar Park - McKellar Heights, 
Petro-Canada,"3201 Conroy Road, Ottawa, Ontario, K1G3N4",6132480152,NA,2021-08-26,45.3738248,-75.623971,TRUE,convenience,gas station,917,East Industrial,Industriel-Est
Petro-Canada,"1432 Baseline Road, Nepean, Ontario, K2C0A9",6132261219,NA,2021-08-26,45.3611753,-75.7390965,TRUE,convenience,gas station,950,Skyline - Fisher Heights, 
Petro-Canada,"2471 Bank Street, Ottawa, Ontario, K1V8R9",6137367685,NA,2021-08-26,45.3540627,-75.646459,TRUE,convenience,gas station,97,South Keys - Greenboro West,South Keys - Greenboro Ouest
Petro-Canada,"3095 Carling Avenue, Nepean, Ontario, K2H5A5",6138203300,NA,2021-08-26,45.3537471,-75.8088174,TRUE,convenience,gas station,901,Bayshore - Belltown, 
Petro-Canada,"2536 Bank St, Gloucester, Ontario, K1T1M9",6132607331,NA,2021-08-26,45.3537051,-75.6420543,TRUE,convenience,gas station,52,Hunt Club Upper -Blossom Park - Timbermill,Hunt Club Supérieur - Parc Blossom - Timbermill
Petro-Canada,"1900 Prince Of Wales Dr, Ottawa, Ontario, K2C3V3",6132251018,NA,2021-08-26,45.3531316,-75.7048616,TRUE,convenience,gas station,16,Carleton Heights - Rideauview,Hauteurs Carleton - Rideauview
Petro-Canada,"5336 Boundary Road, Gloucester, Ontario, K0A1K0",6138226642,NA,2021-08-26,45.345078,-75.4436492,TRUE,convenience,gas station,918,Edwards - Carlsbad Springs, 
Petro-Canada,"690 Hunt Club Road, Ottawa, Ontario, K1V1C3",6137373155,NA,2021-08-26,45.3429899,-75.669964,TRUE,convenience,gas station,48,Hunt Club - Ottawa Airport,Hunt Club - Aéroport d'Ottawa
Petro-Canada,"1431 Woodroffe Avenue, Nepean, Ontario, K2G1V9",6132243903,NA,2021-08-26,45.3426229,-75.7564534,TRUE,convenience,gas station,31,Cityview - Crestview - Meadowlands, 
