rowid,name,address,category2,category3,Nbhd,lat,lng,dataset,phone,chain,nems_code,num_name,name_word,update_date
NA,MARCELLO'S MARKET AND DELI,345-B PRESTON STREET,fast food,regular,NA,45.40226746,-75.71029663,old,NA,1,216,345B PRESTON,MARCELLO,2018-06-28
NA,Margo,"259 York Street, Ottawa K1N 5T9",restaurant,regular,NA,45.431416,-75.686057,new,+1 (613) 241-1400,0,NA,259 YORK,MARGO,2021-11-11
NA,Mariposa Farm,"6488 County Road 17, Plantagenet K0B 1L0",restaurant,regular,NA,45.555983,-75.0306,new,+1 (613) 673-5881,0,NA,6488 COUNTY,MARIPOSA,2021-11-11
NA,Market Organics,"126 York Street, Ottawa K1N 5T5",restaurant,regular,NA,45.429229,-75.690045,new,+1 (613) 241-6629,0,NA,126 YORK,MARKET,2021-11-11
NA,MARLBOROUGH PUB,"2364 Roger Stevens Dr, North Gower, ON K0A 2T0
",restaurant,nightlife,NA,45.1298907,-75.7207365,old,NA,0,NA,2364 ROGER,MARLBOROUGH,2018-06-01
NA,Marroush Orleans,"2564 Saint Joseph Boulevard, Ottawa K1C 1G3",restaurant,regular,NA,45.4686373856,-75.5290130384,new,+1 (613) 424-5660,0,NA,2564 SAINT,MARROUSH,2021-11-11
NA,MARVELOUS DINER,2350 STEVENAGE DRIVE,restaurant,regular,NA,45.37984848,-75.60902405,old,NA,0,NA,2350 STEVENAGE,MARVELOUS,2018-07-06
NA,Marya Pizza,"201 Marier Avenue, Ottawa K1L 5R7",restaurant,regular,NA,45.4391527778,-75.6633527778,new,+1 (613) 741-9991,0,NA,201 MARIER,MARYA,2021-11-11
NA,Matar,"3515 Albion Road South, Ottawa K1T 1M6",restaurant,regular,NA,45.3431694444,-75.6366888889,new,+1 (613) 247-9999,0,NA,3515 ALBION,MATAR,2021-11-11
NA,Mati,"428 Preston Street, Ottawa, ON K1S 4N2, Canada",restaurant,nightlife,NA,45.4000064,-75.7093793,old,NA,0,NA,428 PRESTON,MATI,2018-06-01
NA,Maverick Donuts,"46 Byward Market Square, Ottawa, ON K1N 7A2",fast food,coffee shop,NA,45.427458,-75.6928445,old,NA,0,NA,46 BYWARD,MAVERICK,2018-07-26
NA,MAVRICKS PUB,"221 Rideau Street, Ottawa, ON, Canada",nightlife,nightlife,NA,45.427813,-75.68817,old,NA,0,NA,221 RIDEAU,MAVRICKS,2018-07-06
NA,Max's Bistro,"2477 Kaladar Avenue, Inside Midway Family Fun Park, Ottawa K1V 8B9",restaurant,regular,NA,45.376022,-75.669444,new,+1 (613) 526-0343,0,NA,2477 KALADAR,MAX,2021-11-11
NA,MC Arthur Pizza,425 Mcarthur Avenue K1K 1G5,restaurant,regular,NA,45.43252,-75.647,new,+1 (613) 741-6333: +1 (613) 741-6333,0,NA,425 MCARTHUR,MC,2021-11-11
NA,MCDONALD'S,1007 ST LAURENT BOULEVARD,fast food,regular,NA,45.42849731,-75.63900757,old,NA,1,126,1007 ST,MCDONALD,2018-06-28
NA,MCDONALD'S,1250 STITTSVILLE MAIN STREET,fast food,regular,NA,45.26842117,-75.93064117,old,NA,1,126,1250 STITTSVILLE,MCDONALD,2018-06-28
NA,MCDONALD'S,1375 BASELINE ROAD,fast food,regular,NA,45.36353302,-75.73786926,old,NA,1,126,1375 BASELINE,MCDONALD,2018-06-28
NA,MCDONALD'S,1661 HUNT CLUB ROAD,fast food,regular,NA,45.36049271,-75.63144684,old,NA,1,126,1661 HUNT,MCDONALD,2018-06-28
NA,MCDONALD'S,1675 MERIVALE ROAD,fast food,regular,NA,45.34835052,-75.73162079,old,NA,1,126,1675 MERIVALE,MCDONALD,2018-06-28
NA,MCDONALD'S,1771 WALKLEY ROAD,fast food,regular,NA,45.38001633,-75.64039612,old,NA,1,126,1771 WALKLEY,MCDONALD,2018-06-28
NA,MCDONALD'S,1795 ST LAURENT BOULEVARD,fast food,regular,NA,45.40423203,-75.62540436,old,NA,1,126,1795 ST,MCDONALD,2018-06-28
NA,MCDONALD'S,1850 BASELINE ROAD,fast food,regular,NA,45.3538208,-75.7562561,old,NA,1,126,1850 BASELINE,MCDONALD,2018-06-28
NA,MCDONALD'S,1880 CARLING AVENUE,fast food,regular,NA,45.37528992,-75.75850677,old,NA,1,126,1880 CARLING,MCDONALD,2018-06-28
NA,MCDONALD'S,1890 INNES ROAD,fast food,regular,NA,45.41745377,-75.59991455,old,NA,1,126,1890 INNES,MCDONALD,2018-06-28
NA,MCDONALD'S,2126 ROBERTSON ROAD,fast food,regular,NA,45.32130432,-75.83428955,old,NA,1,126,2126 ROBERTSON,MCDONALD,2018-06-28
NA,MCDONALD'S,2170 MONTREAL ROAD,fast food,regular,NA,45.44920731,-75.58898163,old,NA,1,126,2170 MONTREAL,MCDONALD,2018-06-28
NA,MCDONALD'S,2210 BANK STREET,fast food,regular,NA,45.35525513,-75.65435028,old,NA,1,126,2210 BANK,MCDONALD,2018-06-28
NA,MCDONALD'S,2269 RIVERSIDE DRIVE,fast food,regular,NA,45.38693619,-75.67695618,old,NA,1,126,2269 RIVERSIDE,MCDONALD,2018-06-28
NA,MCDONALD'S,"2277 Riverside Dr, Ottawa, ON K1H 7X6",fast food,regular,NA,45.3855413,-75.6774625,old,NA,1,126,2277 RIVERSIDE,MCDONALD,2018-06-28
NA,MCDONALD'S,2380 BANK STREET,fast food,regular,NA,45.35464859,-75.65057373,old,NA,1,126,2380 BANK,MCDONALD,2018-06-28
NA,MCDONALD'S,252 ELGIN STREET,fast food,regular,NA,45.41828156,-75.69085693,old,NA,1,126,252 ELGIN,MCDONALD,2018-06-28
NA,MCDONALD'S,2625 CARLING AVENUE,fast food,regular,NA,45.36230469,-75.78939819,old,NA,1,126,2625 CARLING,MCDONALD,2018-06-28
NA,MCDONALD'S,2643 ST JOSEPH BOULEVARD,fast food,regular,NA,45.47164917,-75.52420807,old,NA,1,126,2643 ST,MCDONALD,2018-06-28
NA,MCDONALD'S,3340 FALLOWFIELD ROAD,fast food,regular,NA,45.29734802,-75.73300934,old,NA,1,126,3340 FALLOWFIELD,MCDONALD,2018-06-28
NA,MCDONALD'S,"357 Fernbank Rd, Ottawa, ON K2S 1B6",fast food,regular,NA,45.2751665,-75.872314,old,NA,1,126,357 FERNBANK,MCDONALD,2018-06-28
NA,MCDONALD'S,3651 STRANDHERD DRIVE,fast food,regular,NA,45.27126694,-75.74120331,old,NA,1,126,3651 STRANDHERD,MCDONALD,2018-06-28
NA,MCDONALD'S,3773 STRANDHERD DRIVE,fast food,regular,NA,45.26941299,-75.74815369,old,NA,1,126,3773 STRANDHERD,MCDONALD,2018-06-28
NA,MCDONALD'S,"3900 Innes Rd, Orléans, ON K1C 1T1",fast food,regular,NA,45.4513939,-75.5083891,old,NA,1,126,3900 INNES,MCDONALD,2018-06-28
NA,MCDONALD'S,4416 INNES ROAD,fast food,regular,NA,45.46003342,-75.48879242,old,NA,1,126,4416 INNES,MCDONALD,2018-06-28
NA,MCDONALD'S,450 TERMINAL AVENUE,fast food,regular,NA,45.41318512,-75.64977264,old,NA,1,126,450 TERMINAL,MCDONALD,2018-06-28
NA,MCDONALD'S,500 EARL GREY DRIVE,fast food,regular,NA,45.31086349,-75.91330719,old,NA,1,126,500 EARL,MCDONALD,2018-06-28
NA,MCDONALD'S,510 HAZELDEAN ROAD,fast food,regular,NA,45.2934761,-75.89481354,old,NA,1,126,510 HAZELDEAN,MCDONALD,2018-06-28
NA,MCDONALD'S,594 MONTREAL ROAD,fast food,regular,NA,45.4418602,-75.64348602,old,NA,1,126,594 MONTREAL,MCDONALD,2018-06-28
NA,MCDONALD'S,60 GEORGE STREET,fast food,regular,NA,45.4264679,-75.69173431,old,NA,1,126,60 GEORGE,MCDONALD,2018-06-28
NA,MCDONALD'S,670 BRONSON AVENUE,fast food,regular,NA,45.4030304,-75.70114899,old,NA,1,126,670 BRONSON,MCDONALD,2018-06-28
NA,MCDONALD'S,800 STONEHAVEN DRIVE,fast food,regular,NA,45.28119278,-75.83825684,old,NA,1,126,800 STONEHAVEN,MCDONALD,2018-06-28
NA,MCDONALD'S,"853 Bank St, Ottawa, ON K1S 3W2",fast food,regular,NA,45.4015198,-75.6873552,old,NA,1,126,853 BANK,MCDONALD,2018-06-28
NA,MCDONALD'S,"886 March Rd, Kanata, ON K2W 0C9",fast food,regular,NA,45.3587677,-75.9364497,old,NA,1,126,886 MARCH,MCDONALD,2018-06-28
NA,MCDONALD'S,888 MEADOWLANDS DRIVE,fast food,regular,NA,45.36729813,-75.702034,old,NA,1,126,888 MEADOWLANDS,MCDONALD,2018-06-28
NA,MCLAREN'S ON ELGIN,301 ELGIN STREET,restaurant,regular,NA,45.41712952,-75.6896286,old,NA,0,NA,301 ELGIN,MCLAREN,2018-07-06
NA,Meatings Barbecue,"2807 St Joseph Boulevard, Orléans K1C 1G6",restaurant,regular,NA,45.4735536,-75.5205242,new,+1 (613) 407-8788,0,NA,2807 ST,MEATINGS,2021-11-11
NA,MEDITERRA,50 RIDEAU STREET,fast food,regular,NA,45.42464066,-75.68959045,old,NA,0,388,50 RIDEAU,MEDITERRA,2018-07-06
NA,MEDITERRANEAN STYLE RESTAURANT,129 BANK STREET,fast food,regular,NA,45.41923904,-75.69955444,old,NA,0,30,129 BANK,MEDITERRANEAN,2018-07-06
NA,MELLOS COFFEE SHOP,1516 MERIVALE ROAD,restaurant,regular,NA,45.35652924,-75.73742676,old,NA,0,NA,1516 MERIVALE,MELLOS,2018-07-06
NA,Melody Cafe,"257 McArthur Avenue, Ottawa K1L 6P3",restaurant,regular,NA,45.431692,-75.658334,new,+1 (613) 695-4774,0,NA,257 MCARTHUR,MELODY,2021-11-11
NA,MēNa,"276 Preston Street, Ottawa, ON K1R 7R5",restaurant,regular,NA,45.404015,-75.711779,old,NA,0,NA,276 PRESTON,MĒNA,2018-07-10
NA,Menchie's Frozen Yogurt,"3091 Strandherd Drive, Unit 6, Ottawa K2G 4R9 4R1",restaurant,regular,NA,45.2758166667,-75.717125,new,+1 (613) 825-1981,0,NA,3091 STRANDHERD,MENCHIE,2021-11-11
NA,Mercadito,"170 Queen Street, Ottawa, K1P 5E1",restaurant,regular,NA,45.420927,-75.699277,new,+1 (613) 782-3885,0,NA,170 QUEEN,MERCADITO,2021-11-11
NA,Merivale Bowling Centre,"1916 Merivale Road, Ottawa, ON K2G 1E8, Canada",restaurant,nightlife,NA,45.329101,-75.721023,old,NA,0,NA,1916 MERIVALE,MERIVALE,2018-06-01
NA,Meryenda Snack,"1448 Prince of Wales Drive, Ottawa, ON K2C 1P1",restaurant,regular,NA,45.367835,-75.701612,new,+1 (613) 265-0002,0,NA,1448 PRINCE,MERYENDA,2021-11-11
NA,Mezzanotte,"50 Murray Street, Ottawa K1N 9M5",restaurant,regular,NA,45.429244,-75.694072,new,+1 (613) 562-3978,0,NA,50 MURRAY,MEZZANOTTE,2021-11-11
NA,Mia's Indian Cuisine,"327 St. Laurent Boulevard, Ottawa K1K 2Z5",restaurant,regular,NA,45.45017,-75.651625,new,+1 (613) 680-5353,1,NA,327 ST,MIA,2021-11-11
NA,Mia's Indian Cuisine,"917 Richmond Road, Ottawa K2A 0G8",restaurant,regular,NA,45.3780694444,-75.7747805556,new,+1 (613) 695-3333,1,NA,917 RICHMOND,MIA,2021-11-11
NA,MICHEL'S BAKERY CAFE,1200 ST LAURENT BOULEVARD,fast food,coffee shop,NA,45.42125702,-75.63826752,old,NA,1,438,1200 ST,MICHEL,2018-06-28
NA,MICHEL'S BAKERY CAFE,50 RIDEAU STREET,fast food,coffee shop,NA,45.42450333,-75.6907959,old,NA,1,438,50 RIDEAU,MICHEL,2018-06-28
NA,Mid-East Food Centre,"1000 Belfast Road, Unit 140,  Ottawa K1G 4A2",restaurant,regular,NA,45.411084,-75.630738,new,+1 (613) 244-2525,0,NA,1000 BELFAST,MID,2021-11-11
NA,Midori Market,"3689 Navan Road, Ottawa K4B 1H9",restaurant,regular,NA,45.4263722222,-75.4892805556,new,+1 (613) 837-3000,0,NA,3689 NAVAN,MIDORI,2021-11-11
NA,Miga,"399 Bank Street, Ottawa K2P 1Y3",restaurant,regular,NA,45.4131666667,-75.6943666667,new,Not Available,0,NA,399 BANK,MIGA,2021-11-11
NA,MILAN PIZZARIA,5834 ROCKDALE ROAD,fast food,regular,NA,45.35149765,-75.35092163,old,NA,0,34,5834 ROCKDALE,MILAN,2018-07-06
NA,Milano,"1589 Stittsville Main Street, Stittsville K2S 1Y1",restaurant,regular,NA,45.255805,-75.917381,new,+1 (613) 836-9966,1,NA,1589 STITTSVILLE,MILANO,2021-11-11
NA,Milano's Pizza,"1589 Main St, K2S 1Y1, Stittsville, ON",fast food,regular,NA,45.2558052,-75.9173797,new,NA,1,NA,1589 MAIN,MILANO,2021-11-11
NA,Milano's Pizza,"26 Bridge St, K7C 2V1, Carleton Place, ON",fast food,regular,NA,45.1374455,-76.143027,new,NA,1,NA,26 BRIDGE,MILANO,2021-11-11
NA,Milano's Pizza,"2600 County Rd 43, K0G 1J0, Kemptville, ON",fast food,regular,NA,45.018383300000004,-75.6580522,new,NA,1,NA,2600 COUNTY,MILANO,2021-11-11
NA,Milano's Pizza,"3796 Champlain Rd, K0A 1E0, Bourget, ON",fast food,regular,NA,45.43515439999999,-75.1584309,new,NA,1,NA,3796 CHAMPLAIN,MILANO,2021-11-11
NA,Milano's Pizza,"4188 Spratt Rd, K1V 0Z6, Ottawa, ON",fast food,regular,NA,45.2830986,-75.6863821,new,NA,1,NA,4188 SPRATT,MILANO,2021-11-11
NA,Milano's Pizza,"506 Main St W, K0C 2K0, Winchester, ON",fast food,regular,NA,45.0930209,-75.3541192,new,NA,1,NA,506 MAIN,MILANO,2021-11-11
NA,Milano's Pizza,"6179 Perth St., K0A 2Z0, Ottawa, ON",fast food,regular,NA,45.1929633,-75.84182659999999,new,NA,1,NA,6179 PERTH,MILANO,2021-11-11
NA,Milano's Pizza,"777 Principale St, K0A 1M0, Casselman, ON",fast food,regular,NA,45.3154014,-75.08951929999999,new,NA,1,NA,777 PRINCIPALE,MILANO,2021-11-11
NA,Milano City Pizza,"5511 Manotick Main Street, Ottawa K4M 1B3",restaurant,regular,NA,45.2270583333,-75.6863722222,new,+1 (613) 692-7888,0,NA,5511 MANOTICK,MILANO,2021-11-11
NA,MILANO PIZZERIA,1143 BAXTER ROAD,fast food,regular,NA,45.35053253,-75.78195953,old,NA,1,71,1143 BAXTER,MILANO,2018-06-28
NA,MILANO PIZZERIA,2229 ST LAURENT BOULEVARD,fast food,regular,NA,45.38951111,-75.61738586,old,NA,1,71,2229 ST,MILANO,2018-06-28
NA,MILANO PIZZERIA,44 SENECA STREET,fast food,regular,NA,45.39137268,-75.69004822,old,NA,1,71,44 SENECA,MILANO,2018-06-28
NA,MILANO PIZZERIA,6146 PERTH STREET,fast food,regular,NA,45.19359207,-75.83946991,old,NA,1,71,6146 PERTH,MILANO,2018-06-28
NA,Milestones Grill & Bar,"1080 Baxter Road, Ottawa, ON K2C 4B1, Canada",restaurant,nightlife,NA,45.351579,-75.782981,old,NA,1,NA,1080 BAXTER,MILESTONES,2018-06-01
NA,Milestones Grill & Bar,"325 Marché Way, Ottawa, ON K1S 5J3",restaurant,nightlife,NA,45.400646,-75.683835,old,NA,1,NA,325 MARCHÉ,MILESTONES,2018-06-01
NA,Milestones Grill & Bar,"435 Kanata Ave, Ottawa, ON K2T 1K5",restaurant,nightlife,NA,45.3116332,-75.9071496,old,NA,1,NA,435 KANATA,MILESTONES,2018-07-13
NA,Mill Street Crepe Company,"14 Mill Street, Mississippi Mills K0A 1A0",restaurant,regular,NA,45.2252111111,-76.1976388889,new,+1 (613) 461-2737,0,NA,14 MILL,MILL,2021-11-11
NA,Miller's Oven,"1137 Mill Street, Ottawa K4M 1A9",restaurant,regular,NA,45.226045,-75.684112,new,+1 (613) 692-4304,0,NA,1137 MILL,MILLER,2021-11-11
NA,MILLERS OVEN,1137 MILL STREET,restaurant,regular,NA,45.22608948,-75.6842041,old,NA,0,NA,1137 MILL,MILLERS,2018-07-06
NA,Mimi Dairy Barn And Cafe,"1088 Bridge St, Ottawa, ON K4M 1J2",fast food,coffee shop,NA,45.2292958,-75.6819243,old,NA,0,NA,1088 BRIDGE,MIMI,2018-07-26
NA,MINI WOK TAKEOUT RESTAURANT (KING WOK),"3891 INNES ROAD
",restaurant,regular,NA,45.45349503,-75.51104736,old,NA,0,NA,3891 INNES,MINI,2018-07-06
NA,MINTO TREATS,407 LAURIER AVENUE WEST,restaurant,regular,NA,45.41742325,-75.70199585,old,NA,0,NA,407 LAURIER,MINTO,2018-07-06
NA,Miso,"132 Bank Street, Ottawa K1P 5N8",restaurant,regular,NA,45.4192722222,-75.6996166667,new,+1 (613) 286-6138,0,NA,132 BANK,MISO,2021-11-11
NA,MLT DWN,"Rideau Centre, 50 Rideau Street, Ottawa K1N 9J7",restaurant,regular,NA,45.4255824,-75.692568,new,+1 (613) 567-1881,0,NA,50 RIDEAU,MLT,2021-11-11
NA,Mobile Mayflower,"Location Varies, Ottawa",restaurant,regular,NA,45.3723416667,-75.7497638889,new,+1 (613) 371-3434,0,NA,NA,MOBILE,2021-11-11
NA,Modern Body,"2194 Carling Avenue, Ottawa K2A 1H3",restaurant,regular,NA,45.36988,-75.770925,new,+1 (613) 721-8181,0,NA,2194 CARLING,MODERN,2021-11-11
NA,Moe's World Famous Newport Restaurant,"322 Churchill Avenue North, Ottawa K1Z 5B9",restaurant,regular,NA,45.3947111111,-75.7556083333,new,+1 (613) 722-9322,0,NA,322 CHURCHILL,MOE,2021-11-11
NA,Moe’s BBQ,"2446 Bank Street, Ottawa, ON K1V 1A4",restaurant,regular,NA,45.3527295,-75.6469545,old,NA,0,NA,2446 BANK,MOE,2018-07-10
NA,Mom and Pops Pizza Shop,"744A Gladstone Avenue, Ottawa K1R 7B2",restaurant,regular,NA,45.407201,-75.7051041,new,+1 (613) 230-9090,0,NA,744A GLADSTONE,MOM,2021-11-11
NA,Mona's,"1325 Leeds Avenue, Ottawa K1B 5K9",restaurant,regular,NA,45.402577,-75.605598,new,+1 (613) 247-8030,0,NA,1325 LEEDS,MONA,2021-11-11
NA,Mona's Snack Shack,"3798 Bank Street, Ottawa K1T 3W4",restaurant,regular,NA,45.338238,-75.608592,new,+1 (613) 355-5822,0,NA,3798 BANK,MONA,2021-11-11
NA,MONGOLIAN HOT POT,1344 BANK STREET,restaurant,regular,NA,45.38822937,-75.67685699,old,NA,0,NA,1344 BANK,MONGOLIAN,2018-07-06
NA,Mongolian Village,"Gloucester Centre, 1980 Ogilvie Road, Ottawa K1J 9L3",restaurant,regular,NA,45.4319,-75.60945,new,+1 (613) 746-7287,0,NA,1980 OGILVIE,MONGOLIAN,2021-11-11
NA,Montana's,4245 Strandherd Drive Unit 2 Ottawa,restaurant,regular,NA,45.26917,-75.780804,new,+1 (613) 714-1155,1,NA,4245 STRANDHERD,MONTANA,2021-11-11
NA,MONTANA'S COOKHOUSE,"1711 Merivale Rd ,Nepean
Ottawa,K2G 3K2",restaurant,regular,NA,45.3458048,-75.7299745,old,NA,1,NA,1711 MERIVALE,MONTANA,2018-06-29
NA,MONTANA'S COOKHOUSE,"4230 Innes Rd ,Orleans
Ottawa,K4A 5E6",restaurant,regular,NA,45.457085,-75.4985676,old,NA,1,NA,4230 INNES,MONTANA,2018-06-29
NA,MOON ROOM,"442 Preston St, Ottawa, ON K1S 4N6",nightlife,nightlife,NA,45.3990711,-75.7087416,old,NA,0,NA,442 PRESTON,MOON,2018-07-06
NA,Moondog Pub and Grill,"238 Laurier Avenue East, Ottawa K1N 6P1",restaurant,regular,NA,45.426035,-75.68117,new,+1 (613) 233-3624,0,NA,238 LAURIER,MOONDOG,2021-11-11
NA,Morala Specialty Coffee,"734 Bank St, Ottawa, ON K1S 3V4",restaurant,regular,NA,45.4040279,-75.6891235,old,NA,0,NA,734 BANK,MORALA,2018-07-10
NA,Morals Village Hot Pot,"3987 Riverside Drive, Ottawa, ON K1V 1C1",restaurant,regular,NA,45.3334356,-75.6924711,old,NA,0,NA,3987 RIVERSIDE,MORALS,2018-07-10
NA,Morning Owl,"111 Cooper Street, Ottawa K2P 2E3",restaurant,regular,NA,45.42002,-75.687979,new,NA,1,NA,111 COOPER,MORNING,2021-11-11
NA,MORNING OWL,139 BANK STREET,fast food,regular,NA,45.41917038,-75.69947815,old,NA,1,160,139 BANK,MORNING,2018-06-28
NA,MORNING OWL,"229 Armstrong St, Ottawa, ON K1Y 2W5",fast food,regular,NA,45.4019532,-75.730236,old,NA,1,160,229 ARMSTRONG,MORNING,2018-06-28
NA,Morning Owl Coffeehouse & Variety,"1047 Canadian Shield Avenue, Ottawa, ON K2K",fast food,coffee shop,NA,45.3150134,-75.9016144,old,NA,0,NA,1047 CANADIAN,MORNING,2018-07-26
NA,Mort's Pub,"11 Robertson Road, Ottawa K2H 7P4",restaurant,regular,NA,45.3247027778,-75.8273305556,new,+1 (613) 829-0123,0,NA,11 ROBERTSON,MORT,2021-11-11
NA,MORT'S PUB,2011 ROBERTSON ROAD,restaurant,nightlife,NA,45.32476425,-75.8273468,old,NA,0,NA,2011 ROBERTSON,MORT,2018-07-06
NA,Mother McGintey’s,"115 Parent Ave, Ottawa, ON K1N 7B5",restaurant,nightlife,NA,45.4292679,-75.6936628,old,NA,0,NA,115 PARENT,MOTHER,2018-07-26
NA,Moxie's Grill & Bar,"100 Bayshore Dr, Ottawa, Ontario, Canada",restaurant,nightlife,NA,45.3468064,-75.8070553,old,NA,1,NA,100 BAYSHORE,MOXIE,2018-06-01
NA,Moxie's Grill & Bar,"1976 Ogilvie Rd, Ottawa, Ontario",restaurant,nightlife,NA,45.4337313,-75.6117968,old,NA,1,NA,1976 OGILVIE,MOXIE,2018-06-01
NA,Moxie's Grill & Bar,"3818 Innes Rd, Orléans, ON K1W 0C8",restaurant,nightlife,NA,45.451262,-75.5147082,old,NA,1,NA,3818 INNES,MOXIE,2018-06-01
NA,Moxie's Grill & Bar,"3967 Riverside Drive, Ottawa",restaurant,nightlife,NA,45.3340629,-75.6924943,old,NA,1,NA,3967 RIVERSIDE,MOXIE,2018-06-01
NA,MR MOZZARELLA,1433 WOODROFFE AVENUE,fast food,regular,NA,45.34180069,-75.75608826,old,NA,1,394,1433 WOODROFFE,MR,2018-06-28
NA,MR MOZZARELLA,5524 MANOTICK MAIN STREET,fast food,regular,NA,45.22591782,-75.68569946,old,NA,1,394,5524 MANOTICK,MR,2018-06-28
NA,MR MOZZARELLA,"7184 Bank St, Metcalfe, ON K0A 2P0",fast food,regular,NA,45.2281494,-75.4969327,old,NA,1,394,7184 BANK,MR,2018-06-28
NA,Mr. Poutine,"Bank Street and Sunnyside Avenue, Ottawa K1S 3W9",restaurant,regular,NA,45.394425,-75.6834638889,new,NA,0,NA,1S 3W9,MR,2021-11-11
NA,MR. SHAWARMA,"2018 Oglvie Road, Ottawa, ON, K1J 7N9",fast food,regular,NA,45.4372199,-75.6024726,old,NA,1,113,2018 OGLVIE,MR,2018-06-28
NA,MR. SHAWARMA,5517 HAZELDEAN ROAD,fast food,regular,NA,45.28920364,-75.90310669,old,NA,1,113,5517 HAZELDEAN,MR,2018-06-28
NA,MR. SUB,1910 ST LAURENT BOULEVARD,fast food,regular,NA,45.39925385,-75.62372589,old,NA,1,85,1910 ST,MR,2018-06-28
NA,MR. SUB,"401 Smyth Rd, Ottawa, ON K1H 8L1",fast food,regular,NA,45.4009412,-75.6519552,old,NA,1,85,401 SMYTH,MR,2018-06-28
NA,MR. SUB,1679C CARLING AVENUE,fast food,regular,NA,45.37965012,-75.75021362,old,NA,1,85,1679C CARLING,MR,2018-06-28
NA,Mucho Burrito Fresh Mexican Grill,"1365 Woodroffe Avenue, Unit D, Ottawa, ON, K2J 1V7",fast food,regular,NA,45.350277,-75.75897,new,NA,1,NA,1365 WOODROFFE,MUCHO,2021-11-11
NA,Mucho Burrito Fresh Mexican Grill,"3000 Wellington Rd, Kemptville, ON, K0G 1J0",fast food,regular,NA,45.029649,-75.635629,new,NA,1,NA,3000 WELLINGTON,MUCHO,2021-11-11
NA,Mucho Burrito Fresh Mexican Grill,"6081 Hazeldean Rd. Unit# 6, Ottawa, ON, K2S 1B9",fast food,regular,NA,45.27275979,-75.93242743,new,NA,1,NA,6081 HAZELDEAN,MUCHO,2021-11-11
NA,MUFFIN PLUS,111 ALBERT STREET,fast food,regular,NA,45.42162323,-75.69742584,old,NA,0,87,111 ALBERT,MUFFIN,2018-07-06
NA,MUGENA ENTERPRISES,911A RICHMOND ROAD,restaurant,regular,NA,45.37865448,-75.77445984,old,NA,0,NA,911A RICHMOND,MUGENA,2018-07-06
NA,Mulligans Golf Bar,"201 Queen St, Ottawa, ON K1P 5C9",restaurant,nightlife,NA,45.4210075,-75.7005063,old,NA,0,NA,201 QUEEN,MULLIGANS,2018-06-01
NA,Muraca On Fire,"6001 Hazeldean Road, Ottawa K2S 1B9",restaurant,regular,NA,45.275299,-75.926194,new,+1 (613) 282-7200,0,NA,6001 HAZELDEAN,MURACA,2021-11-11
NA,My Favourite Chinese Food,"2297 St. Joseph Boulevard, Ottawa K1C 7C5",restaurant,regular,NA,45.4679555556,-75.5325472222,new,+1 (613) 841-8888,0,NA,2297 ST,MY,2021-11-11
NA,MY FAVOURITE CHINESE FOOD,2297A ST JOSEPH BOULEVARD,fast food,regular,NA,45.46805573,-75.53256989,old,NA,0,6,2297A ST,MY,2018-07-06
NA,My Hang Vietnamese Submarine,"788 Somerset Street West, Ottawa K1R 6R1",restaurant,regular,NA,45.4097333333,-75.7100055556,new,+1 (613) 237-8808,0,NA,788 SOMERSET,MY,2021-11-11
NA,My Second Home,"1025 Notre Dame Street, Embrun K0A 1W0",restaurant,regular,NA,45.274122,-75.275949,new,+1 (613) 443-7722,0,NA,1025 NOTRE,MY,2021-11-11
NA,MY STOP CAFE (OAC CAFE),2525 LANCASTER ROAD,fast food,regular,NA,45.40169144,-75.61427307,old,NA,0,140,2525 LANCASTER,MY,2018-07-06
NA,My Thai Village,"6179 Perth Street, Unit 40-50, Ottawa K0A 2Z0",restaurant,regular,NA,45.1939166667,-75.8421388889,new,+1 (613) 838-3308,0,NA,6179 PERTH,MY,2021-11-11
NA,My Thai Village Kanata,"474 Hazeldean Road unit#5 K2L 4E5, Kanata, Ottawa, Ottawa",restaurant,regular,NA,45.3107796806,-75.9008079129,new,+1 (613) 831-5099,0,NA,474 HAZELDEAN,MY,2021-11-11
NA,Naismith Sports Pub,"411 Ottawa Street, Mississippi Mills K0A 1A0",restaurant,regular,NA,45.234298,-76.181903,new,+1 (613) 256-6336,0,NA,411 OTTAWA,NAISMITH,2021-11-11
NA,NAN'S PLACE,1919 RIVERSIDE DRIVE,fast food,regular,NA,45.3962326,-75.66874695,old,NA,0,180,1919 RIVERSIDE,NAN,2018-07-06
NA,Nando's,"1461, Unit 2D, Merivale Market, Merivale Road, Nepean, Ottawa K2E 5N9",restaurant,regular,NA,45.361526,-75.733673,new,+1 (613) 749-7445,0,NA,1461 UNIT,NANDO,2021-11-11
NA,NANDO'S,3838 INNES ROAD,restaurant,regular,NA,45.45219421,-75.51261902,old,NA,1,NA,3838 INNES,NANDO,2018-07-06
NA,NANDO'S,"90 Elgin St, Ottawa, ON K1P 5E9",restaurant,regular,NA,45.4220487,-75.694691,old,NA,1,NA,90 ELGIN,NANDO,2018-07-06
NA,NANDO'S,1461-2D MERIVALE ROAD,restaurant,regular,NA,45.36148834,-75.73373413,old,NA,1,NA,14612D MERIVALE,NANDO,2018-07-06
NA,NaNi Shawarma & Donair,"2200 Montreal Road, Ottawa K1J 6M5",restaurant,regular,NA,45.4496754,-75.5868251,new,+1 (613) 747-6700,0,NA,2200 MONTREAL,NANI,2021-11-11
