name,address,phone,Y,X,note,address2,update_date,category,lat,lng,geometry
Vic's Tuck Shop,"1375 Prince of Wales Dr, Ottawa, ON K2C 3L5",NA,45.3709943,-75.7020901,Convenience Stores,NA,NA,convenience,45.3709943,-75.7020901,"c(367299.076012473, 5025982.08019419)"
Circle K,"780 Baseline Rd., OTTAWA, Canada",NA,45.3705807,-75.7172098,"atm, coffee, polar_pop, froster, roller_grill, redbull_shop",NA,NA,convenience,45.3705807,-75.7172098,"c(366115.220539149, 5025924.49078138)"
Hasty Market,"1234 Merivale Rd, Ottawa, ON K2C 4C3",NA,45.3705594,-75.7332882,Convenience Stores,NA,NA,convenience,45.3705594,-75.7332882,"c(364855.837986175, 5025910.0036252)"
Savannah Afro Caribbean Products,"1838 Bank Street, Ottawa, ON",(613) 731-7878,45.37081718,-75.66461282,Grocery,NA,2021-07-06,grocery,45.370372,-75.6646426,"c(370232.997351359, 5025942.68006862)"
Dynes Express,"890 Dynes Rd, Ottawa, ON K2C 0G8",NA,45.3699579,-75.7046893,Convenience Stores,NA,NA,convenience,45.3699579,-75.7046893,"c(367096.622559137, 5025864.89275762)"
Shoppers,"1180 Walkley Road , Ottawa",(613) 737-3344,45.3697843,-75.6636464,NA,NA,NA,grocery,45.3697843,-75.6636464,"c(370311.707479356, 5025878.18046867)"
Shoppers,"2148 Carling Ave, Unit #1 , Ottawa",(613) 725-9990,45.3694167,-75.7687714,NA,NA,NA,grocery,45.3694167,-75.7687714,"c(362077.62635659, 5025757.16030587)"
Convenience Store Best Service,"2249 Carling Ave, Ottawa, ON K2B 7E9",NA,45.3692691,-75.7744008,Convenience Stores,NA,NA,convenience,45.3692691,-75.7744008,"c(361636.819782442, 5025736.76814809)"
Moroccan Market Center,"2249 Carling Ave Suite 102, Ottawa, ON K2B 7E9",NA,45.3692691,-75.7744008,NA,NA,NA,grocery,45.3692691,-75.7744008,"c(361636.819782442, 5025736.76814809)"
Peter Tuck Shop,"1435 Prince of Wales Dr, Ottawa, ON K2C 1N5",NA,45.3691818,-75.7006377,Convenience Stores,NA,NA,convenience,45.3691818,-75.7006377,"c(367414.840188478, 5025781.78970244)"
Al Furat meat shop&BBq,"4 Lorry Greenberg Dr, Ottawa, ON K1G 5H6",NA,45.3691281,-75.6209221,NA,NA,NA,grocery,45.3691281,-75.6209221,"c(373659.101913468, 5025840.91397466)"
Al-Manara Food Centre,"4 Lorry Greenberg Dr, Ottawa, ON K1G 5H6",NA,45.3691281,-75.6209221,NA,NA,NA,grocery,45.3691281,-75.6209221,"c(373659.101913468, 5025840.91397466)"
Libnan Bakery,"4 Lorry Greenberg Dr, Ottawa, ON K1G 5H6",NA,NA,NA,"Middle Eastern, Sandwiches",NA,NA,bakery,45.3691281,-75.6209221,"c(373659.101913468, 5025840.91397466)"
Quickie,"4 LORRY GREENBERG DRIVE, Ottawa, Ontario, K1G 5H6",613-739-8493,45.3691281,-75.6209221,NA,NA,NA,convenience,45.3691281,-75.6209221,"c(373659.101913468, 5025840.91397466)"
Ultramar Carlsbad Variety,"6500 Russel Road, Ottawa, ON K0A 1K0",NA,45.3689882,-75.4556709,"Gas Stations, Convenience Stores, Beer, Wine &amp; Spirits",NA,NA,convenience,45.3689882,-75.4556709,"c(386603.589960557, 5025980.00049137)"
Shell,"2238 CARLING AVE, OTTAWA, Ontario, K2B 7G1",+1 613 820 3662,45.3687677,-75.7731038,NA,NA,NA,convenience,45.3687677,-75.7731038,"c(361738.917953384, 5025681.96516473)"
Shell,"1440 PRINCE OF WALES DR, OTTAWA, Ontario, K2C 1N6",+1 613 224 6210,45.3685855,-75.7016111,NA,NA,NA,convenience,45.3685855,-75.7016111,"c(367339.250018026, 5025714.76760984)"
Farmer's Pick,"1430 Prince of Wales Drive, Ottawa, ON",(613) 225-1240,45.36861397,-75.70280091,Fruits & Veggies,NA,2021-07-06,grocery,45.3685302,-75.7027863,"c(367247.255392396, 5025707.7100018)"
Mooney's Bay Grocerteria,"2660 Norberry Crescent, Ottawa, ON K1V 6N2",NA,45.3683529,-75.6832697,NA,NA,NA,grocery,45.3683529,-75.6832697,"c(368776.226274495, 5025703.33089572)"
Afro Diva,"1315 Richmond Rd, Ottawa, ON",(613) 680-0082,45.36809592,-75.78576473,"Cosmetics & Beauty Supply, Wigs, International Grocery",NA,2021-07-06,grocery,45.3681702,-75.7858283,"c(360742.777534849, 5025606.64571684)"
Richmond Food Market,"1315 Richmond Rd, Ottawa, ON",(613) 726-6548,45.36809592,-75.78576473,Grocery,NA,2021-07-06,grocery,45.3681702,-75.7858283,"c(360742.777534849, 5025606.64571684)"
Stolichni Deli,"2280 Carling Avenue, Ottawa, ON",(613) 828-4163,45.3679919,-75.77436702,"Delis, Grocery",NA,2021-07-06,grocery,45.3681421,-75.7743718,"c(361640.220192537, 5025611.54762689)"
Rafedain Bakery,"1920 Bank Street, Ottawa, ON K1V 7Z8",NA,NA,NA,Bakeries,NA,NA,bakery,45.3677105,-75.6626927,"c(370388.807760126, 5025648.50029624)"
3cents2,"3-1940 Bank Street, Ottawa, ON K1V 7Z8",NA,NA,NA,"Desserts, Coffee &amp; Tea, Bakeries",NA,NA,bakery,45.3675274,-75.6623477,"c(370416.044337356, 5025628.43393761)"
Hasty Market,"2361 Carling Avenue, Ottawa, ON K2B 8E5",NA,45.367192,-75.7790651,Convenience Stores,NA,NA,convenience,45.367192,-75.7790651,"c(361273.528276119, 5025502.66232936)"
Mac's,"888 Meadowlands Dr. E., OTTAWA, Canada",NA,45.3671249,-75.7025045,"coffee, polar_pop, froster, redbull_shop",NA,NA,convenience,45.3671249,-75.7025045,"c(367270.876267981, 5025551.76082521)"
Shoppers,"888 Meadowlands Dr E , Ottawa",(613) 225-6204,45.3671249,-75.7025045,NA,NA,NA,grocery,45.3671249,-75.7025045,"c(367270.876267981, 5025551.76082521)"
Village Food,"888 Meadowlands Dr, Ottawa, ON",(613) 228-1026,45.36729045,-75.7020473,Grocery,NA,2021-07-06,grocery,45.3671249,-75.7025045,"c(367270.876267981, 5025551.76082521)"
Britannia Coffeehouse,"273 Britannia Road, Ottawa, ON K2B 6W7",NA,NA,NA,"Coffee &amp; Tea, Bakeries",NA,NA,bakery,45.3656178,-75.7960952,"c(359941.027050433, 5025315.92043114)"
The Brittania Bakeshop,"2728 Howe Street, Ottawa, ON K2B 6W8",NA,NA,NA,Bakeries,NA,NA,bakery,45.3654885,-75.7964396,"c(359914.173738689, 5025301.31580375)"
METRO,"1360 Richmond Road, Ottawa, ON K2B 8L4",613-828-4207,45.36518,-75.78665,Metro Lincoln Fields Mall,"Ottawa, ON K2B 8L4",2021-05-01,grocery,45.3651759,-75.7866521,"c(360681.195607325, 5025273.32384521)"
Quickie,"1386 RICHMOND ROAD, Ottawa, Ontario, K2B 8L4",613-820-0204,45.3651059,-75.7877922,NA,NA,NA,convenience,45.3651059,-75.7877922,"c(360591.952998176, 5025264.7542337)"
Peter's Health Foods,"2525 Carling Ave, Ottawa, ON K2B 7Z2",NA,NA,NA,Health Food Store,NA,NA,health store,45.364982,-75.7857631,"c(360751.027889083, 5025252.393593)"
Circle K,"2100 Hunt Club RD, OTTAWA, Canada",NA,45.3640141,-75.6196172,"car_wash, gas, atm",NA,NA,convenience,45.3640141,-75.6196172,"c(373767.530604548, 5025273.72397669)"
Al-Oumara Meat Shop & Grill,"25 Tapiola Crescent, Ottawa, ON",(613) 523-1800,45.36393541,-75.64682265,"Meat Shops, Lebanese",NA,2021-07-06,deli meat cheese,45.3640092,-75.6466335,"c(371651.132081484, 5025250.39217896)"
Super Convenience Mart,"1-25 Tapiola Crescent, Ottawa, ON K1T 2J7",NA,45.364169,-75.6468662,Convenience Stores,NA,NA,convenience,45.3638769,-75.6466612,"c(371649.117942952, 5025235.66699288)"
WALMART,"1375 Baseline Rd, Ottawa, ON, K2C 3G1",613-224-2664,45.363806,-75.737554,Ottawa Baseline Supercentre,"Ottawa, ON, K2C 3G1",2021-05-01,grocery,45.3637647,-75.7384059,"c(364462.116287527, 5025151.11902759)"
Quickie,"361 POULIN AVENUE, Ottawa, Ontario, K2B 5V2",613-829-5073,45.3630049,-75.7917297,NA,NA,NA,convenience,45.3630049,-75.7917297,"c(360285.556600762, 5025028.55399631)"
Natural Food Pantry,"1487 Richmond Rd, Ottawa, ON",(613) 726-9200,45.36296768,-75.7909862,Health Food Store,NA,2021-07-06,health store,45.3629829,-75.791155,"c(360330.599822104, 5025026.50538897)"
Farhat's Bakery,"1119 Meadowlands Drive, Ottawa, ON K2C 0K5",NA,NA,NA,"Bakeries, Lebanese",NA,NA,bakery,45.3629646,-75.7121133,"c(366522.706991582, 5025082.02532654)"
Shoppers,"1460 Richmond Road , Ottawa",(613) 596-0509,45.3628466,-75.789612,NA,NA,NA,grocery,45.3628466,-75.789612,"c(360451.611321089, 5025012.42403101)"
Yorgo's,"1356 Clyde Aveune, Ottawa, ON K2C 3Z4",NA,NA,NA,"Greek, Salad, Pizza",NA,NA,deli meat cheese,45.3627084,-75.7409954,"c(364260.365519225, 5025031.81929384)"
Quickie,"1356-1366 CLYDE AVENUE, UNIT 13, Nepean, Ontario, K2C 3Z4",613-422-1366,45.36224,-75.7407585,NA,NA,NA,convenience,45.36224,-75.7407585,"c(364279.415072782, 5024979.94208415)"
LOBLAWS,"1460 Merivale Rd, Nepean, Ontario, K2E 5P2",6132266001,45.361929,-75.735351,Merivale Road,"Nepean, Ontario, K2E 5P2",2021-05-01,grocery,45.3619299,-75.7353516,"c(364703.32171264, 5024949.48984187)"
MOBIL@  - 4281,"1460 MERIVALE ROAD, OTTAWA, ON",NA,45.3619299,-75.7353516,NA,NA,NA,convenience,45.3619299,-75.7353516,"c(364703.32171264, 5024949.48984187)"
Dollar Tree,"1460 Merivale Rd, Loblaws Plaza, Nepean, ON, K2E 5P2",613-226-4820,45.361929,-75.7353509,NA,NA,NA,convenience,45.361929,-75.7353509,"c(364703.377501125, 5024949.39034779)"
Sweet Treatz Cake Pops,"1250 Tara Drive, Ottawa, ON K2C 2H5",NA,NA,NA,Bakeries,NA,NA,bakery,45.361547,-75.7509016,"c(363485.515783677, 5024895.48773159)"
Petro-Canada,"1432 Baseline Road, Nepean, Ontario, K2C0A9",6132261219,45.3611753,-75.7390965,NA,NA,NA,convenience,45.3611753,-75.7390965,"c(364410.735150151, 5024862.85360748)"
FOOD BASICS,"1465 Merivale Road, Unit 13 Ottawa K2E 5N9",613-224-1544,45.3609612,-75.7340239,NA,NA,2021-05-01,grocery,45.3609612,-75.7340239,"c(364808.359080675, 5024842.82916706)"
Shoppers,"1469 Merivale Road , Ottawa",(613) 224-7270,45.3604808,-75.7343684,NA,NA,NA,grocery,45.3604808,-75.7343684,"c(364781.877796117, 5024789.18677537)"
Quickie,"1661 HUNT CLUB ROAD, Ottawa, Ontario, K1T 3Z3",613-248-9160,45.3603146,-75.6315224,NA,NA,NA,convenience,45.3603146,-75.6315224,"c(372839.334983957, 5024852.47828022)"
Merivale Fish Market,"1480 Merivale Road, Ottawa, ON",(613) 723-7203,45.36008123,-75.73587272,Seafood Markets,NA,2021-07-06,grocery,45.3601589,-75.7359322,"c(364659.704540889, 5024752.25104902)"
ARTISTIC CAKE DESIGN,"1390 Clyde Ave. #106, Nepean, ON K2G 3H0",NA,NA,NA,NA,NA,NA,bakery,45.359221,-75.7392358,"c(364401.874049317, 5024645.57382778)"
Ottawa Organic farmer's market,"3191 Riverside Drive, Ottawa, ON K1V 8N8",NA,NA,NA,Farmers' Market,NA,NA,farmer's market,45.3591058,-75.6879836,"c(368417.340624219, 5024671.98726087)"
Ottawa's Organic Farmers' Market,"Riverside United Church, 3191 Riverside Dr., Ottawa, ON K1V 8N8",NA,45.3590554,-75.6879909,NA,NA,NA,grocery,45.3590554,-75.6879909,"c(368416.825188833, 5024666.38066434)"
Dutch Groceries and Giftware,"1400 Clyde Avenue, Ottawa, ON",(613) 226-1002,45.35843905,-75.73875757,International Grocery,NA,2021-07-06,grocery,45.3583259,-75.7389182,"c(364427.696512134, 5024546.33868081)"
SOBEY'S,"840 March Road, Kanata, on, K2W 0C9",613-599-8965,45.356598,-75.93446,Sobeys March Road,"Kanata, on, K2W 0C9",2021-05-01,grocery,45.3579397,-75.9337228,"c(349165.848141536, 5024377.62845966)"
M & J Tropical Super Market,"1509 Merivale Road, Ottawa, ON",(613) 224-3204,45.35705637,-75.73634046,Grocery,NA,2021-07-06,grocery,45.3572937,-75.7367947,"c(364595.151287573, 5024433.20750649)"
Rexall,"832 March Road, Kanata, ON K2W 0C9",NA,45.3568278,-75.9334925,NA,NA,NA,grocery,45.3568278,-75.9334925,"c(349184.760623336, 5024254.19260596)"
Giant Tiger,"1512 Merivale Road, Ottawa, ON, K2G 3J6",613 225 7558,45.3567334,-75.7378655,NA,NA,NA,convenience,45.3567334,-75.7378655,"c(364511.846265261, 5024370.1481488)"
Food Frenz,"2910 Carling Avenue, Ottawa, ON K2B 7J7",NA,45.3566719,-75.8006858,Convenience Stores,NA,NA,convenience,45.3566719,-75.8006858,"c(359590.052608447, 5024318.65002004)"
Bilal Farms Butcher Shop,"2953 Carling Ave, Ottawa, ON K2B 8K6",NA,45.3565128,-75.8025693,NA,NA,NA,grocery,45.3565128,-75.8025693,"c(359442.636865944, 5024299.68979698)"
"Manila Mart African, Filipino & Asian Grocery","2924 Carling Ave, Ottawa, ON K2B 7J7",(613) 422-8333,NA,NA,NA,NA,NA,grocery,45.3565119,-75.8012461,"c(359546.308389926, 5024300.48853082)"
Rexall,"2950 Carling Avenue, Ottawa, ON K2B 7J7",NA,45.3559371,-75.8021607,NA,NA,NA,grocery,45.3559371,-75.8021607,"c(359475.204460978, 5024235.9910235)"
Bulk Barn,"2210 Bank St, Ottawa, ON",(613) 247-8618,45.35520583,-75.65448136,Grocery,NA,2021-07-06,grocery,45.3556337,-75.6546138,"c(371035.743038711, 5024313.04807361)"
LOBLAWS,"2210 Bank St, Ottawa, Ontario, K1V 1J5",6137895252,45.354899,-75.654754,Bank Street,"Ottawa, Ontario, K1V 1J5",2021-05-01,grocery,45.3556337,-75.6546138,"c(371035.743038711, 5024313.04807361)"
WALMART,"2210 Bank St, Ottawa, ON, K1V 1J5",613-247-1184,45.355491,-75.654259,Ottawa Supercentre,"Ottawa, ON, K1V 1J5",2021-05-01,grocery,45.3556337,-75.6546138,"c(371035.743038711, 5024313.04807361)"
Damas Supermarket,"3033 Carling Avenue, Ottawa, ON",(613) 726-1792,45.35495417,-75.80635164,"Bakeries, Butcher, International Grocery",NA,2021-07-06,grocery,45.3550822,-75.8063329,"c(359149.13415204, 5024138.1637431)"
Ultramar,"1543 Merivale Road, Nepean, ON, K2G3J4",(613) 225-2700,45.3549754,-75.7354285,NA,NA,NA,convenience,45.3549754,-75.7354285,"c(364704.635571722, 5024176.59601143)"
Circle K,"1827 Baseline Rd., OTTAWA, Canada",NA,45.3548571,-75.7559696,"atm, coffee, polar_pop, froster, roller_grill, redbull_shop",NA,NA,convenience,45.3548571,-75.7559696,"c(363095.350524646, 5024148.37411657)"
Vaishali's Super Store,"62 Wylie Ave, Ottawa, ON",(613) 721-0318,45.35475223,-75.8068701,Grocery,NA,2021-07-06,grocery,45.3548507,-75.8069988,"c(359097.182003512, 5024111.98851176)"
Shoppers,"3080 Carling Avenue , Ottawa",(613) 820-5350,45.3548434,-75.8044638,NA,NA,NA,grocery,45.3548434,-75.8044638,"c(359295.80812322, 5024112.889682)"
South Asian Supermarket,"3059 Carling Ave, Ottawa, ON K2B 7K4",(613) 828-2221,NA,NA,NA,NA,NA,grocery,45.3546544,-75.8074087,"c(359065.25365537, 5024089.89788024)"
Al-Noor Bakery Halal,"70 Wylie Ave, Ottawa, ON K2B 6M4",NA,NA,NA,NA,NA,NA,grocery,45.3545843,-75.806847,"c(359109.330469315, 5024082.48650902)"
The Indian Supermarket,"1547 Merivale Rd Unit-6, Nepean, ON K2G 4V3",NA,45.3545247,-75.7335934,NA,NA,NA,grocery,45.3545247,-75.7335934,"c(364848.893347145, 5024127.87764642)"
Dollarama,"2515 Bank St, Ottawa, ON, K1V0Y4",16132498613,45.3544223,-75.6451719,NA,NA,NA,convenience,45.3544223,-75.6451719,"c(371776.941425721, 5024186.23812091)"
Uncle Ali's Super Market,"3059 Carling Ave b, Ottawa, ON K2B 7K4",NA,45.3545778,-75.8074306,NA,NA,NA,grocery,45.3543775,-75.807196,"c(359082.183648023, 5024059.27002873)"
Albion Meat Shop,"3515 Albion Rd S, Gloucester, ON K1T 1P1",NA,45.3543089,-75.6428,NA,NA,NA,grocery,45.3543089,-75.6428,"c(371962.917006331, 5024175.61181838)"
METRO,"2515 Bank Street, Ottawa, ON K1V 8R9",613-731-7410,45.35492,-75.64511,Metro Southgate,"Ottawa, ON K1V 8R9",2021-05-01,grocery,45.3542812,-75.6459712,"c(371714.481533584, 5024169.89353488)"
Shoppers,"2515 Bank St , Ottawa",(613) 523-9999,45.3542812,-75.6459712,NA,NA,NA,grocery,45.3542812,-75.6459712,"c(371714.481533584, 5024169.89353488)"
Shell,"1548 MERIVALE ROAD, NEPEAN, Ontario, K2G 3J8",+1 613 224 6313,45.3542357,-75.7361925,NA,NA,NA,convenience,45.3542357,-75.7361925,"c(364645.555439305, 5024093.82694326)"
Petro-Canada,"2471 Bank Street, Ottawa, Ontario, K1V8R9",6137367685,45.3540627,-75.646459,NA,NA,NA,convenience,45.3540627,-75.646459,"c(371676.519048433, 5024145.20695708)"
Dollarama,"1009 Daze St, Ottawa, ON, K1V 2G3",16137369361,45.3538452,-75.6517844,NA,NA,NA,convenience,45.3538452,-75.6517844,"c(371259.519013274, 5024116.62783627)"
Hasty Market,"1896 Prince Of Wales Drive, Ottawa, ON K2C 3W9",NA,45.3538415,-75.7048504,Convenience Stores,NA,NA,convenience,45.3538415,-75.7048504,"c(367101.690659065, 5024073.79096653)"
AFRICAN QUEEN SUPERMARKET,"2430 Bank St., Ottawa, ON K1V-0T7",AFRICAN QUEEN SUPERMARKET,NA,NA,NA,NA,NA,grocery,45.3537723,-75.6491647,"c(371464.863583983, 5024110.69204731)"
Petro-Canada,"3095 Carling Avenue, Nepean, Ontario, K2H5A5",6138203300,45.3537471,-75.8088174,NA,NA,NA,convenience,45.3537471,-75.8088174,"c(358955.745993244, 5023988.12358388)"
Petro-Canada,"2536 Bank St, Gloucester, Ontario, K1T1M9",6132607331,45.3537051,-75.6420543,NA,NA,NA,convenience,45.3537051,-75.6420543,"c(372022.05856731, 5024109.13528877)"
Capital Buns Bakery,"2440 Bank Street, Ottawa, ON K1V 8S1",NA,NA,NA,Bakeries,NA,NA,bakery,45.3535284,-75.6481363,"c(371545.727700718, 5024084.43994841)"
La Brioche Pastry & Bakery,"2440 Bank Street, Ottawa, ON K1V 0T7",NA,NA,NA,"Bakeries, Desserts",NA,NA,bakery,45.3535284,-75.6481363,"c(371545.727700718, 5024084.43994841)"
Shell,"2498 BANK ST, OTTAWA, Ontario, K1V 8S2",+1 613 523 2027,45.3534669,-75.6434228,NA,NA,NA,convenience,45.3534669,-75.6434228,"c(371915.115038687, 5024081.52325009)"
Tytan Sport Nutrition,"2655 Queensview Dr, Ottawa, ON K2B 8K2",NA,NA,NA,Health Food Store,NA,NA,health store,45.3533826,-75.7870045,"c(360665.1945665, 5023962.5183012)"
Petro-Canada,"1900 Prince Of Wales Dr, Ottawa, Ontario, K2C3V3",6132251018,45.3531316,-75.7048616,NA,NA,NA,convenience,45.3531316,-75.7048616,"c(367101.592074428, 5023994.89292002)"
SAM A FRUITS,"1183 Hunt Club Rd #111, Ottawa, ON K1V 8S4",NA,45.3529772,-75.6505394,NA,NA,NA,grocery,45.3529772,-75.6505394,"c(371358.084882965, 5024021.19748352)"
Stacked Smoked Meat,"2679 Bank Street, Ottawa, ON K1T 1N1",NA,NA,NA,"Delis, Diners, Sandwiches",NA,NA,deli meat cheese,45.3528797,-75.6349786,"c(372577.441114444, 5024023.34170586)"
Dao Bake & Sip Cafe,"1558 Merivale Road, Ottawa, ON K2G 3J9",NA,NA,NA,"Bakeries, Desserts, Cafes",NA,NA,bakery,45.3528521,-75.7354312,"c(364706.664312791, 5023940.63703825)"
Kitchen Hut Houseware,"1558 Merivale Road, Ottawa, ON",(613) 225-8888,45.35291494,-75.73544698,Kitchen & Bath,NA,2021-07-06,grocery,45.3528521,-75.7354312,"c(364706.664312791, 5023940.63703825)"
Nature's Care Health Products,"1558 Merivale Rd, Nepean, ON K2G 3J9",NA,NA,NA,Health Food Store,NA,NA,health store,45.3528521,-75.7354312,"c(364706.664312791, 5023940.63703825)"
Nicastro Fine Foods,"1558 Merivale Road, Nepean, ON K2G 3J9",NA,NA,NA,"Delis, Sandwiches, Cheese Shops",NA,NA,deli meat cheese,45.3528521,-75.7354312,"c(364706.664312791, 5023940.63703825)"
Around the Block Butcher Shop,"1117 Cobden Rd, Ottawa, ON K2C 2Z1",NA,45.3527102,-75.7779049,NA,NA,NA,grocery,45.3527102,-75.7779049,"c(361378.843333482, 5023894.14910924)"
Shoppers,"2446 Bank Street , Ottawa",(613) 247-9893,45.3526461,-75.6469143,NA,NA,NA,grocery,45.3526461,-75.6469143,"c(371642.513177454, 5023987.40580837)"
Sultan Supermarket South,"2446 Bank Street, Ottawa, ON K1V 1A4",(613) 247-2100,NA,NA,NA,NA,NA,grocery,45.3526461,-75.6469143,"c(371642.513177454, 5023987.40580837)"
Sweet Castle,"2446 Bank Street, Ottawa, ON K1V 1A4",NA,NA,NA,"Desserts, Coffee &amp; Tea, Bakeries",NA,NA,bakery,45.3526461,-75.6469143,"c(371642.513177454, 5023987.40580837)"
FRESHCO,"1595 Merivale Road, Unit # 5, Ottawa, on, K2G 3J4",613-226-1651,45.35288,-75.73224,FreshCo Merivale & Meadowla,"Ottawa, on, K2G 3J4",2021-05-01,grocery,45.3524148,-75.7327639,"c(364916.119542694, 5023894.02870198)"
Rexall,"1595 Merivale Rd #1A, Nepean, ON K2G 3J4",NA,45.3524148,-75.7327639,NA,NA,NA,grocery,45.3524148,-75.7327639,"c(364916.119542694, 5023894.02870198)"
Ralph & Sons Gas Station & C-Store,"3420 Carling Ave, Nepean, ON",613-828-0697,45.352191,-75.8354632,NA,NA,NA,convenience,45.352191,-75.8354632,"c(356869.414304663, 5023797.62422734)"
LOBLAWS,"1980 Baseline Rd, Ottawa, Ontario, K2C 0C6",6137232455,45.351968,-75.759467,Baseline Road (Colleague Testing),"Ottawa, Ontario, K2C 0C6",2021-05-01,grocery,45.3520746,-75.7595588,"c(362816.977260025, 5023836.56988211)"
European Delicatessen,"1568 Merivale Road, Ottawa, ON",(613) 228-0394,45.3516808,-75.73470785,Delis,NA,2021-07-06,grocery,45.3516443,-75.7347403,"c(364762.074192978, 5023806.93151527)"
YIG,"200 Grant Carman, Nepean, Ontario, K2E 7Z8",6137271672,45.35212,-75.72997,McDaniel̥s Independent Grocer (Colleague Testing),"Nepean, Ontario, K2E 7Z8",2021-05-01,grocery,45.351331,-75.7307124,"c(365078.013475246, 5023775.12229729)"
Quickie,"3332 McCARTHY ROAD, Ottawa, Ontario, K1V 0H9",613-526-1230,45.351192,-75.6702828,NA,NA,NA,convenience,45.351192,-75.6702828,"c(369813.168512981, 5023806.68414252)"
Shell,"720 MARCH RD, KANATA, Ontario, K2K 2R9",+1 613 592 6206,45.3510018,-75.9267278,NA,NA,NA,convenience,45.3510018,-75.9267278,"c(349719.370405472, 5023610.5145446)"
Pinecrest Deli,"2831 Dumaurier Ave, Ottawa, ON K2B 7W3",NA,NA,NA,"Delis, Sandwiches",NA,NA,deli meat cheese,45.3509485,-75.7932803,"c(360175.842128738, 5023687.68843734)"
Lakomka Delicatessen,"1127 Baxter Rd, Ottawa, ON",(613) 596-4666,45.35085391,-75.78212354,"Grocery, Imported Food",NA,2021-07-06,grocery,45.3508762,-75.7821448,"c(361048.448288096, 5023687.37124752)"
Dollarama,"1363 Woodroffe Ave, Nepean, ON, K2G 1V7",16132285586,45.3508168,-75.7584962,NA,NA,NA,convenience,45.3508168,-75.7584962,"c(362901.52381907, 5023697.55987944)"
Thomas Lunch Box Delhi & Candy,"1129 Baxter Rd, Ottawa, ON K2C 3R4",NA,NA,NA,"Delis, Sandwiches",NA,NA,deli meat cheese,45.3508154,-75.7820707,"c(361054.314716735, 5023680.66645819)"
Al Waha Grocery,"2833 Dumaurier Ave, Ottawa, ON K2B 7W3",NA,45.3504349,-75.7930756,NA,NA,NA,grocery,45.3507333,-75.7937212,"c(360141.504649546, 5023663.47073729)"
Ottawa Halal Market,"2833 Dumaurier Avenue, Ottawa, ON",(613) 274-7040,45.3508832,-75.793692,"International Grocery, Meat Shops",NA,2021-07-06,grocery,45.3507333,-75.7937212,"c(360141.504649546, 5023663.47073729)"
METRO,"3310 McCarthy Rd., Ottawa, ON K1V 9S1",613-523-2774,45.35156,-75.67112,Metro McCarthy Rd.,"Ottawa, ON K1V 9S1",2021-05-01,grocery,45.3506573,-75.6719591,"c(369682.431725465, 5023745.91239855)"
Shoppers,"3310 Mccarthy Rd , Ottawa",(613) 523-2835,45.3506573,-75.6719591,NA,NA,NA,grocery,45.3506573,-75.6719591,"c(369682.431725465, 5023745.91239855)"
terra20,"2685 Iris Street, Ottawa, ON K2C 3S4",NA,NA,NA,Department Stores,NA,NA,health store,45.3503157,-75.7846581,"c(360852.068880091, 5023623.33197142)"
Circle K,"1584 Merivale RD, NEPEAN, Canada",NA,45.3502812,-75.7336488,"car_wash, gas, diesel, atm, coffee, redbull_shop",NA,NA,convenience,45.3502812,-75.7336488,"c(364849.040317448, 5023656.26702727)"
Dollarama,"1651 Merivale Rd, Nepean, ON, K2G3K2",16132882431,45.3502756,-75.7312492,NA,NA,NA,convenience,45.3502756,-75.7312492,"c(365037.071781103, 5023657.43676927)"
