rowid,name,address,category2,category3,Nbhd,lat,lng,dataset,update_date,phone,chain,nems_code
2595,Room 104,"104 Clarence St, Ottawa, ON K1N 5P5",nightlife,nightlife,Byward Market,45.4291866,-75.6923984,old,2018-07-06,NA,0,0
2596,Roost & Grills,"1202 Bank Street, Ottawa, ON K1S 3Y1",fast food,regular,Old Ottawa South,45.3915776,-75.6813423,old,2018-07-26,NA,0,0
2597,Rooster's Coffeehouse,"Carleton University, University Centre, 1125 Colonel By Drive, Fourth Floor, Ottawa K1S 5B6",restaurant,regular,Carleton University,45.383448,-75.697268,new,2021-11-11,+1 (613) 520-2758,0,0
2598,Roosters,"1125 Colonel By Dr, Ottawa, ON K1S 5B6",restaurant,regular,Carleton University,45.3874739,-75.6959848,old,2018-07-10,NA,0,0
2599,Rosalynn's Bistro,"928 Laporte Street, Clarence-Rockland K4K 1M6",restaurant,regular,(None),45.5404472222,-75.3040305556,new,2021-11-11,+1 (613) 446-0906,0,0
2600,Rôtisserie Scores,"150 Trainyards Drive, Ottawa K1G 3S2",restaurant,regular,East Industrial,45.4133333333,-75.6455305556,new,2021-11-11,+1 (613) 562-1619,0,0
2601,Rôtisserie St-Hubert,"2484 St. Joseph Boulevard, Gloucester, Ottawa K1C 1G1",restaurant,regular,Orléans Village - Chateauneuf,45.4698833333,-75.5269388889,new,2021-11-11,+1 (613) 824-3267,0,0
2602,ROYAL OAK,"117 Centrepointe Dr, Nepean, ON K2G 5X3",restaurant,nightlife,Centrepointe,45.3429403,-75.7624942,old,2018-06-01,NA,1,0
2603,ROYAL OAK,"1217 Wellington St W, Ottawa, ON K1Y 2Z9",restaurant,nightlife,Hintonburg - Mechanicsville,45.4001251,-75.7312687,old,2018-06-01,NA,1,0
2604,ROYAL OAK,"161 Laurier Ave E, Ottawa, ON K1N 7N4",restaurant,nightlife,Sandy Hill,45.4251469,-75.6838494,old,2018-06-01,NA,1,0
2605,ROYAL OAK,"176 Cameron Ave, Ottawa, ON K1S 0X5",restaurant,nightlife,Old Ottawa South,45.3887128,-75.6867907,old,2018-06-01,NA,1,0
2606,ROYAL OAK,"188 Bank St, Ottawa, ON K2P 1W8",restaurant,nightlife,Centretown,45.4177038,-75.6986158,old,2018-06-01,NA,1,0
2607,ROYAL OAK,"1981 St Joseph Blvd, Orléans, ON K1C 1E5",restaurant,nightlife,Convent Glen - Orléans Woods,45.464965,-75.539595,old,2018-06-01,NA,1,0
2608,ROYAL OAK,"2067 Meadowbrook Rd, Gloucester, ON K1B 4W7",restaurant,nightlife,Pineview,45.4273538,-75.6011771,old,2018-06-01,NA,1,0
2609,ROYAL OAK,"221 Echo Dr, Ottawa, ON K1S 1N1",restaurant,nightlife,Old Ottawa East,45.4119762,-75.6825921,old,2018-06-01,NA,1,0
2610,ROYAL OAK,"318 Bank St, Ottawa, ON K2P 1X7",restaurant,nightlife,Centretown,45.4144921,-75.6957837,old,2018-06-01,NA,1,0
2611,ROYAL OAK,"329 March Rd, Kanata, ON K2K 2E1",restaurant,nightlife,Brookside - Briarbrook - Morgan's Grant,45.3350389,-75.9078843,old,2018-06-01,NA,1,0
2612,ROYAL OAK,"337 Crichton St, Ottawa, ON K1M 1W3",restaurant,nightlife,Lindenlea - New Edinburgh,45.4386577,-75.6778075,old,2018-06-01,NA,1,0
2613,ROYAL OAK,"4110 Strandherd Dr, Nepean, ON K2J 0V2",restaurant,nightlife,Old Barrhaven East,45.2598271,-75.7678503,old,2018-06-01,NA,1,0
2614,ROYAL OAK,"800 Hunt Club Rd, Ottawa, ON K1V 1C3",restaurant,nightlife,Hunt Club - Ottawa Airport,45.344365,-75.6662481,old,2018-06-01,NA,1,0
2615,ROYAL OAK,"
180 Kent St, Ottawa, ON K1P 0B6",restaurant,nightlife,Centretown,45.4177789,-75.7017859,old,2018-06-01,NA,1,0
2616,Royal Thai - Palais Imperial,"311-313 Dalhousie Street, Ottawa K1N 8Y3",restaurant,regular,Byward Market,45.429171,-75.69126,new,2021-11-11,+1 (613) 562-8818,0,0
2617,ROYAL THAI RESTAURANT,272 DALHOUSIE ST,restaurant,regular,Byward Market,45.42993164,-75.69179535,old,2018-07-06,NA,0,0
2618,Royi Fruta Bar,"1 Beaverbrook Road, Ottawa, ON K2K 1L2",restaurant,regular,Beaverbrook,45.32886,-75.899176,new,2021-11-11,+1 (613) 315-1877,0,0
2619,RUBY INN CHINESE TAKE-OUT,1834 BANK STREET,fast food,regular,Billings Bridge - Alta Vista,45.37050629,-75.66455841,old,2018-07-06,NA,0,458
2620,Rumba Night Club,"400 Dalhousie St, Ottawa, ON K1N 9J9",nightlife,nightlife,Sandy Hill,45.4268828,-75.6896799,old,2018-07-06,NA,0,0
2621,S S Chip Wagon,"432 Laurier Street, Clarence-Rockland K4K 1G2",restaurant,regular,(None),45.5535611111,-75.2690583333,new,2021-11-11,+1 (613) 446-5799,0,0
2622,Sabai Thai,"4055 Carling Avenue, Ottawa K2K 2A4",restaurant,regular,Brookside - Briarbrook - Morgan's Grant,45.3386277778,-75.9073027778,new,2021-11-11,+1 (613) 271-8885,0,0
2623,SACHI'S CAFE BISTRO,1500 SHEA ROAD,fast food,regular,Stittsville,45.26314163,-75.90755463,old,2018-06-28,NA,0,233
2624,Saigon Pho,"3722 Innes Road, Unit 2, Ottawa K1W 0C8",restaurant,regular,Chapel Hill South,45.4490194444,-75.51625,new,2021-11-11,+1 (613) 837-7388,0,0
2625,Samar Kabab House,"1729 Walkley Road, Ottawa, ON K1V 6P4",restaurant,regular,Ledbury - Heron Gate - Ridgemont,45.3779658,-75.6449344,old,2018-07-10,NA,0,0
2626,Sambuza Village,"2019 Bank Street, Ottawa K1V 0N1",restaurant,regular,Ledbury - Heron Gate - Ridgemont,45.3653666667,-75.6598444444,new,2021-11-11,+1 (613) 523-4242,0,0
2627,SAMBUZA VILLAGE,2019-101 BANK STREET,restaurant,regular,Ledbury - Heron Gate - Ridgemont,45.36540604,-75.65961456,old,2018-07-06,NA,0,0
2628,SAN MARINO PIZZA,1 JOCKVALE ROAD,fast food,regular,Old Barrhaven West,45.27565002,-75.7773056,old,2018-07-06,NA,0,306
2629,San Marino Pizza,"2201 Jockvale Road, Ottawa K2J 3N1",restaurant,regular,Old Barrhaven West,45.2756361111,-75.7773583333,new,2021-11-11,+1 (613) 825-2885,0,0
2630,Sandwich Barn,"42 Holland Avenue, Ottawa K1Y 0X4",restaurant,regular,Island Park - Wellington Village,45.40273,-75.733908,new,2021-11-11,+1 (613) 697-8002,0,0
2631,Sandy Hill Eatery and Diner,"274 Somerset Street East, Ottawa K1N 6V8",restaurant,regular,Sandy Hill,45.423231,-75.677082,new,2021-11-11,+1 (613) 422-7431,0,0
2632,Santé Restaurant,"45 Rideau Street, Second Floor, Ottawa K1N 5W8",restaurant,regular,Byward Market,45.425995,-75.692599,new,2021-11-11,+1 (613) 241-7113,0,0
2633,Sapporo Sushi,"1671 Carling Avenue, Ottawa, ON K2A 1C4",restaurant,regular,Westboro,45.3797388,-75.7493875,old,2018-07-10,NA,0,0
2634,Sasha's Lounge - Sheraton Ottawa Hotel,"Sheraton Ottawa Hotel, 150 Albert Street, Ottawa, ON K1A 1M5",restaurant,regular,Centretown,45.4210916667,-75.6980583333,new,2021-11-11,+1 (613) 238-1500,0,0
2635,Say Cheese Pizza and Poutine,"1581 Bank Street, Ottawa K1H 7Z3",restaurant,regular,Billings Bridge - Alta Vista,45.379425,-75.667508,new,2021-11-11,+1 (613) 695-6999,0,0
2636,Sbarro,"222 Hunt Club Road, Unit 3, Ottawa K1V 1C1",restaurant,regular,Hunt Club - Ottawa Airport,45.3350333333,-75.6908416667,new,2021-11-11,+1 (613) 739-8687,0,0
2637,SBARRO,8555 CAMPEAU DRIVE,fast food,regular,Kanata Lakes - Arcardia,45.29789734,-75.93754578,old,2018-07-06,NA,0,145
2638,Score Pizza,"50 Rideau Street, Ottawa, ON K1N 9J7",restaurant,regular,Sandy Hill,45.4251195,-75.6917194,old,2018-07-10,NA,0,0
2639,SCORES RESTAURANT,150 TRAINYARDS DRIVE,restaurant,regular,East Industrial,45.41320419,-75.6446228,old,2018-07-06,NA,0,0
2640,Season's Pizza,"725 Somerset Street West, Ottawa K1R 6R5",restaurant,regular,West Centretown,45.410591,-75.708351,new,2021-11-11,+1 (613) 237-8080,0,0
2641,SEASON'S PIZZA,826 SOMERSET STREET WEST,fast food,regular,West Centretown,45.40909195,-75.71147156,old,2018-07-06,NA,0,150
2642,Second Cup,"1235 Wellington Street West
Ottawa, ON, K1Y 3A3",fast food,coffee shop,Island Park - Wellington Village,45.39981,-75.732181,new,2021-11-11,NA,1,0
2643,SECOND CUP,1357 BASELINE ROAD,fast food,coffee shop,Civic Hospital-Central Park,45.36273575,-75.7372818,old,2018-06-28,NA,1,447
2644,SECOND CUP,171 RIDEAU STREET,fast food,coffee shop,Byward Market,45.42734909,-75.6895752,old,2018-06-28,NA,1,447
2645,SECOND CUP,1775 TENTH LINE ROAD,fast food,coffee shop,Fallingbrook,45.46670914,-75.49073029,old,2018-06-28,NA,1,447
2646,Second Cup,"1779, 10th Line Road, Unit 5
Orléans, ON, K1E 3X2",fast food,coffee shop,Fallingbrook,45.4666955,-75.4908461,new,2021-11-11,NA,1,0
2647,SECOND CUP,216 ELGIN STREET,fast food,coffee shop,Centretown,45.41905975,-75.69152069,old,2018-06-28,NA,1,447
2648,SECOND CUP,290 BANK STREET,fast food,coffee shop,Centretown,45.41539764,-75.69654846,old,2018-06-28,NA,1,447
2649,Second Cup,"3500 Hawthorne Road
Ottawa, ON, K0A 2Y0",fast food,coffee shop,Hunt Club Park,45.3741719,-75.59786799999999,new,2021-11-11,NA,1,0
2650,SECOND CUP,3838 IINNES ROAD,fast food,coffee shop,Chapel Hill South,45.45222092,-75.51248169,old,2018-06-28,NA,1,447
2651,SECOND CUP,"45 O'Connor St, Ottawa, ON K1P 5E1",fast food,coffee shop,Centretown,45.421306,-75.698166,old,2018-06-28,NA,1,447
2652,Second Cup,"486 Hazeldean Rd.
Kanata, ON, K2L 1V4",fast food,coffee shop,Glen Cairn - Kanata South Business Park,45.2962669,-75.8907523,new,2021-11-11,NA,1,0
2653,Second Cup,"501 Smyth road, Main entrance
Ottawa, ON, K1H 8L6",fast food,coffee shop,Riverview,45.4017071,-75.6494623,new,2021-11-11,NA,1,0
2654,SECOND CUP,"65 University Private, Ottawa, ON K1N 6N5",fast food,coffee shop,Sandy Hill,45.4231416,-75.6841433,old,2018-06-28,NA,1,447
2655,Senate Chambers Bar - YOW Airport,"Ottawa International Airport, 1000 Airport Parkway Private, Past Security, Ottawa K1V 9B4",restaurant,regular,Hunt Club - Ottawa Airport,45.3237025,-75.6625632,new,2021-11-11,+1 (613) 248-2174,0,0
2656,SHAFALI BAZAAR,55 BYWARD MARKET SQUARE,fast food,regular,Byward Market,45.42750168,-75.69235229,old,2018-06-28,NA,0,367
2657,SHANGHAI 360,1200 ST LAURENT BOULEVARD,fast food,regular,Overbrook - McArthur,45.42285919,-75.63813782,old,2018-06-28,NA,0,263
2658,Shanghai One,"1872 Merivale Road, Ottawa, ON K2G 1E6",restaurant,regular,Merivale Gardens - Grenfell Glen - Pineglen - Country Place,45.3334889,-75.724545,old,2018-07-10,NA,0,0
2659,Shanghai Wonton Noodle,"178 Rideau Street, Ottawa, ON K1N 5X6",restaurant,regular,Sandy Hill,45.427146,-75.689152000000007,old,2018-07-10,NA,0,0
2660,Sharetea,"399 Dalhousie St, Ottawa, ON K1N 9K4",fast food,coffee shop,Sandy Hill,45.427004,-75.6893424,old,2018-07-26,NA,0,0
2661,Shawarma Andalos,"154 O&#039;Connor Street, Centretown, Ottawa",restaurant,regular,Centretown,45.4183972372,-75.6967557675,new,2021-11-11,+1 (613) 567-9640,1,0
2662,SHAWARMA ANDALOS,407 LAURIER AVENUE WEST,fast food,regular,Centretown,45.41767883,-75.70265961,old,2018-06-28,NA,0,97
2663,Shawarma Baalback,"81 Bank Street, Ottawa, ON K1P 5N2",restaurant,regular,Centretown,45.420839,-75.700896,new,2021-11-11,+1 (613) 560-2040,0,0
2664,Shawarma Bits,"233 Laurier Ave E, Ottawa, ON K1N 6P1",fast food,regular,Sandy Hill,45.4260495,-75.6815083,old,2018-07-10,NA,0,0
2665,Shawarma Cafe Deslauriers,"1905 Laurier Street, Clarence-Rockland K4K 1T9",restaurant,regular,(None),45.5480833333,-75.2919611111,new,2021-11-11,+1 (613) 446-0533,0,0
2666,SHAWARMA HOUSE,1739 WALKLEY ROAD,fast food,regular,Ledbury - Heron Gate - Ridgemont,45.37928391,-75.64400482,old,2018-06-28,NA,1,242
2667,SHAWARMA HOUSE,3059 CARLING AVENUE,fast food,regular,Bayshore - Belltown,45.35452271,-75.80735779,old,2018-06-28,NA,1,242
2668,SHAWARMA HOUSE,836 MARCH ROAD,fast food,regular,Brookside - Briarbrook - Morgan's Grant,45.35733414,-75.93343353,old,2018-06-28,NA,1,242
2669,SHAWARMA KING,205 BANK STREET,restaurant,regular,Centretown,45.41754913,-75.69810486,old,2018-07-06,NA,0,0
2670,SHAWARMA PALACE,"2020 Lanthier Dr, Orléans, ON K4A 3V4",fast food,regular,Portobello South,45.4582181,-75.4930905,old,2018-06-28,NA,1,408
2671,SHAWARMA PALACE,2440 BANK STREET,fast food,regular,South Keys - Greenboro West,45.35368347,-75.64826965,old,2018-06-28,NA,1,408
2672,SHAWARMA PALACE,2949 CARLING AVENUE,fast food,regular,Bayshore - Belltown,45.35645294,-75.80264282,old,2018-06-28,NA,1,408
2673,SHAWARMA PALACE,"464 Bank St, Ottawa, ON K2P 1Z3",fast food,regular,Centretown,45.4111689,-75.6933339,old,2018-06-28,NA,1,408
2674,Shawarma Place,"545 McNeely Avenue, Carleton Place K7C 0A8",restaurant,regular,(None),45.1313222222,-76.1182555556,new,2021-11-11,+1 (613) 257-4747,0,0
2675,SHAWARMA PRINCE,1667 MERIVALE ROAD,fast food,regular,Borden Farm - Fisher Glen,45.34901047,-75.73205566,old,2018-06-28,NA,1,382
2676,SHAWARMA PRINCE,4434 INNES ROAD,fast food,regular,Portobello South,45.46074295,-75.48690033,old,2018-06-28,NA,1,382
2677,SHAWARMA PRINCE,484 HAZELDEAN ROAD,fast food,regular,Glen Cairn - Kanata South Business Park,45.29650497,-75.89026642,old,2018-06-28,NA,1,382
2678,Shawarma Royale,"3890 Innes Road, Ottawa, ON K1W 1K9",fast food,regular,Chapel Hill South,45.4535597,-75.5084574,old,2018-07-26,NA,0,0
2679,Shifa Restaurant,"1115 Cobden Road, Ottawa K2C 2Z1",restaurant,regular,Iris - Queensway Terrance South,45.352773,-75.777872,new,2021-11-11,+1 (613) 829-1953,0,0
2680,Shinka Sushi Bar,"150 Laurier Avenue W, Ottawa, ON K1P 5J4",restaurant,regular,Centretown,45.4205685,-75.693815,old,2018-07-10,NA,0,0
2681,"Shirin Market, Kanata",700 March Road K2K 2V9,restaurant,regular,Brookside - Briarbrook - Morgan's Grant,45.350255,-75.924268,new,2021-11-11,+1 (613) 591-7000,0,0
2682,Shoeless Joe's,"315 Colonnade Drive, Kemptville K0G 1J0",restaurant,regular,(None),45.0294765,-75.6322609,new,2021-11-11,+1 (613) 215-0500,0,0
2683,Shogun,"1671 Carling Avenue, Ottawa K2A 1C4",restaurant,regular,Westboro,45.3796111111,-75.7493138889,new,2021-11-11,+1 (613) 729-6018,0,0
2684,SHORTY'S SANDWICH SHOP,174-32 COLONNADE ROAD,fast food,regular,Hunt Club South Industrial,45.34290314,-75.71376038,old,2018-07-06,NA,0,159
2685,Shuwei,"706 Somerset Street W, Ottawa, ON K1R 6P6",restaurant,regular,West Centretown,45.4107323,-75.7071557,old,2018-07-10,NA,0,0
2686,SIDE DOOR CONTEMPORARY KITCHEN & BAR,18 YORK STREET,restaurant,nightlife,Byward Market,45.42739105,-75.69396973,old,2018-07-06,NA,0,0
2687,Sidedoor,"18 York Street, Unit B, Ottawa K1N 5T5",restaurant,regular,Byward Market,45.4271916667,-75.69365,new,2021-11-11,+1 (613) 562-9331,0,0
2688,SILVER SPOON EXPRESS,508 RIDEAU STREET,fast food,regular,Sandy Hill,45.431633,-75.67855835,old,2018-07-06,NA,0,338
2689,Simple. Coffee & Wine,"91 Richmond Road, Ottawa K170A7",restaurant,regular,Island Park - Wellington Village,45.39667,-75.743505,new,2021-11-11,+1 (613) 798-0000,0,0
2690,Simply Biscotti,"107 Colonnade Road, Unit 5, Ottawa K2E 7M3",restaurant,regular,Hunt Club South Industrial,45.346404,-75.703716,new,2021-11-11,+1 (613) 224-0101,0,0
2691,SIMPLY BISCOTTI,354 PRESTON STREET,fast food,regular,West Centretown,45.40182114,-75.71037292,old,2018-07-06,NA,0,330
2692,SIMPLY RAW EXPRESS,989 WELLINGTON STREET WEST,fast food,regular,Hintonburg - Mechanicsville,45.40553665,-75.7230835,old,2018-07-06,NA,0,31
2693,Simplyraw Express,"989 Wellington Street West, Ottawa K1Y 2Y1",restaurant,regular,Hintonburg - Mechanicsville,45.405575,-75.7230527778,new,2021-11-11,+1 (613) 234-0806,0,0
2694,Sinbad Restaurant and Cafe,"1344 Bank Street, Ottawa, ON K1H 8K9",restaurant,nightlife,Billings Bridge - Alta Vista,45.3881325,-75.6767896,old,2018-07-26,NA,0,0
2695,Sing Hing Chinese Restaurant,"4456 Limebank Road, Unit 10, Ottawa K1V 2N8",restaurant,regular,Riverside South - Leitrim,45.2873083333,-75.6724611111,new,2021-11-11,+1 (613) 656-0108,0,0
2696,Singha Thai Khmer,"956 Merivale Road, Ottawa K1Z 6A2",restaurant,regular,Carlington,45.3815722222,-75.7334277778,new,2021-11-11,+1 (613) 722-0888,0,0
2697,Sitar,"417 Rideau Street, Ottawa K1N 5Y9",restaurant,regular,Lowertown,45.430552,-75.681877,new,2021-11-11,+1 (613) 789-7979,0,0
2698,SITAR INDIAN RESTAURANT,417A RIDEAU STREET,restaurant,regular,Lowertown,45.4306488,-75.68156433,old,2018-07-06,NA,0,0
2699,SMILEY'S CAFE,1900 CITY PARK DRIVE,fast food,regular,Carson Grove - Carson Meadows,45.42852402,-75.61454773,old,2018-07-06,NA,0,5
2700,Smiley's Deli,"Billings Bridge Shopping Centre, 2269 Riverside Drive, Ottawa K1H 7X6",restaurant,regular,Billings Bridge - Alta Vista,45.385145,-75.678381,new,2021-11-11,+1 (613) 737-4445,0,0
2701,Smokin R&R's BBQ,"20 Harwood Ln, Kanata, ON K2K 1X7, Canada K2K 1X7",restaurant,regular,Dunrobin,45.386126,-75.971846,new,2021-11-11,+1 (613) 850-3242,0,0
2702,Sopa Soups,"200 Laurier Avenue W, Ottawa K1P 6M7",restaurant,regular,Centretown,45.4199822,-75.695333,new,2021-11-11,+1 (613) 680-7672,0,0
2703,SOPRA,250 PRESTON STREET,restaurant,regular,West Centretown,45.40468597,-75.71218872,old,2018-07-06,NA,0,0
2704,SOPRANO'S PIZZA,169 YORK STREET,fast food,regular,Byward Market,45.42995071,-75.68925476,old,2018-07-06,NA,0,406
2705,soul,77A MONTREAL RD,restaurant,regular,Vanier North,45.43377304,-75.66776276,old,2018-07-06,NA,0,0
2706,Soup Guy Café,873 Bank Street Ottawa K1S 3W4,restaurant,regular,Glebe - Dows Lake,45.400855,-75.6891502,new,2021-11-11,+1 (613) 421-5801,0,0
2707,Soup Guy Plus,"The World Exchange Plaza, 111 Albert Street, Second Floor, Ottawa K1P 1A5",restaurant,regular,Centretown,45.4207502,-75.6954252,new,2021-11-11,+1 (613) 232-0416,0,0
2708,South Branch Bistro,"15 Clothier Street E, Kemptville K0G 1J0",restaurant,regular,(None),45.016753,-75.647488,new,2021-11-11,+1 (613) 258-3737,0,0
2709,SOUTH ST. BURGER,100 BAYSHORE DRIVE,fast food,regular,Bayshore - Belltown,45.3479805,-75.80596924,old,2018-07-06,NA,0,313
2710,South St. Burger,"900 Exhibition Way #108, Ottawa K1S 5J3",restaurant,regular,Glebe - Dows Lake,45.3994666667,-75.6847694444,new,2021-11-11,+1 (613) 422-6095,0,0
2711,Sparks Lounge,"361 Queen St, Ottawa, ON K1R 6G7",restaurant,nightlife,Centretown,45.4186028,-75.7061144,old,2018-06-01,NA,0,0
2712,Spartan Restaurant & Pizzeria,"149 Beckwith Street, Carleton Place K7C 1T7",restaurant,regular,(None),45.140664,-76.145488,new,2021-11-11,+1 (613) 253-1522,0,0
2713,Spartas,"2737 Laurier Street, Clarence-Rockland K4K 1A2",restaurant,regular,(None),45.5419722222,-75.2992083333,new,2021-11-11,+1 (613) 446-2626,0,0
2714,Spicy Legend,"706A Somerset Street West, Ottawa K1R 6P6",restaurant,regular,West Centretown,45.410758,-75.707171,new,2021-11-11,+1 (613) 695-6668,0,0
2715,Spin Kitchen & Bar,"Kent Street, Ottawa, ON K1P 5R7, Canada",restaurant,nightlife,Centretown,45.419725,-75.703198,old,2018-06-01,NA,0,0
2716,Spin Kitchen & Bar - Ottawa Marriott Hotel,"Ottawa Marriott Hotel, 100 Kent Street, Ottawa K1P 5R7",restaurant,regular,Centretown,45.4193583333,-75.7031555556,new,2021-11-11,+1 (613) 783-4202,0,0
2717,Spring Rolls,"Carleton University, University Centre, 1125 Colonel By Drive, Second Floor, Ottawa K1S 5B6",restaurant,regular,Carleton University,45.3835317,-75.6975174,new,2021-11-11,+1 (613) 520-2600,0,0
2718,SpudBox,"10488 Highway 7, Carleton Place K7C 0C4",restaurant,regular,(None),45.129684,-76.124599,new,2021-11-11,+1 (613) 336-1660,0,0
2719,St-Albert Cheese Co-Op,"150, St-Paul Street, St. Albert",restaurant,regular,(None),45.253112,-75.121592,new,2021-11-11,+1 (613) 987-2806,0,0
2720,St-Hubert Express,"4010 Riverside Drive, Ottawa, ON K1V 2E8",fast food,regular,Hunt Club Woods - Quintarra - Revelstoke,45.3329583,-75.6940492,old,2018-07-26,NA,0,0
2721,ST HUBERT BBQ,1754-1 ST LAURENT BOULEVARD,restaurant,regular,East Industrial,45.4050827,-75.62702942,old,2018-07-06,NA,1,0
2722,ST HUBERT BBQ,2484 ST JOSEPH BOULEVARD,restaurant,regular,Orléans Village - Chateauneuf,45.46992874,-75.52719879,old,2018-07-06,NA,1,0
2723,St Louis Bar & Grill,"1331 Clyde Ave #101, Ottawa, ON K2C 3G4",restaurant,nightlife,Civic Hospital-Central Park,45.3630056,-75.7400934,old,2018-06-01,NA,1,0
2724,St Louis Bar & Grill,"2280 Tenth Line Rd, Orléans, ON K4A 0X4",restaurant,nightlife,Portobello South,45.4517558,-75.4827661,old,2018-07-13,NA,1,0
2725,St. Martha's Brasserie d'Orleans,"Orleans Town Centre, 3095 St. Joseph Boulevard, Unit 503, Ottawa K1E 3W6",restaurant,regular,Queenswood Heights,45.4803305556,-75.5093,new,2021-11-11,+1 (613) 424-9199,0,0
2726,St. Martha's Culinaire d'Orleans,2284 1 Tenth Line Road,restaurant,regular,Portobello South,45.451721,-75.483303,new,2021-11-11,+1 (613) 424-9198,0,0
2727,Stan's Diner & Take Out,"1188 Newmarket Street, Ottawa K1B 1A6",restaurant,regular,East Industrial,45.4102361111,-75.6212222222,new,2021-11-11,+1 (613) 746-2203,0,0
2728,STANS DINER,1188 NEWMARKET STREET,restaurant,regular,East Industrial,45.41051865,-75.62076569,old,2018-07-06,NA,0,0
2729,STARBUCKS,100 ELGIN STREET,fast food,coffee shop,Centretown,45.42134857,-75.6937561,old,2018-06-28,NA,1,1
2730,Starbucks,"100 McArthur Ave, Ottawa, ON K1L 6P9",fast food,coffee shop,Overbrook - McArthur,45.430276,-75.664935,new,2021-11-11,NA,1,0
2731,Starbucks,"100 Trainyards Drive,  Unit 14A, Ottawa, ON K1G 3S2",fast food,coffee shop,East Industrial,45.413151,-75.646894,new,2021-11-11,NA,1,0
2732,STARBUCKS,107-325 MARCHE WAY,fast food,coffee shop,Glebe - Dows Lake,45.40047836,-75.68356323,old,2018-06-28,NA,1,1
2733,Starbucks,"110 Place d'Orleans Dr, Ottawa, ON K1C 2L9",fast food,coffee shop,Convent Glen - Orléans Woods,45.478182,-75.516631,new,2021-11-11,NA,1,0
2734,Starbucks,"1100 Blvd Maloney O, Gatineau, QC J8T 6G3",fast food,coffee shop,(None),45.476179,-75.697501,new,2021-11-11,NA,1,0
2735,STARBUCKS,1124 BANK STREET,fast food,coffee shop,Old Ottawa South,45.39338684,-75.68309784,old,2018-06-28,NA,1,1
2736,STARBUCKS,124 O'CONNOR STREET,fast food,coffee shop,Centretown,45.41942978,-75.69724274,old,2018-06-28,NA,1,1
2737,STARBUCKS,125 RIOCAN AVENUE,fast food,coffee shop,Chapman Mills,45.2698288,-75.73979187,old,2018-06-28,NA,1,1
2738,Starbucks,"1251 Main Street, Stittsville, ON K2S 2E5",fast food,coffee shop,Stittsville,45.26884,-75.929308,new,2021-11-11,NA,1,0
2739,STARBUCKS,129 BANK STREET,fast food,coffee shop,Centretown,45.41929245,-75.69959259,old,2018-06-28,NA,1,1
2740,STARBUCKS,131 QUEEN STREET,fast food,coffee shop,Centretown,45.42196655,-75.69829559,old,2018-06-28,NA,1,1
2741,Starbucks,"1375 Trim Road, Ottawa, ON K4A 3P7",fast food,coffee shop,Cardinal Creek,45.489687000000004,-75.478144,new,2021-11-11,NA,1,0
2742,STARBUCKS,1459 OGILIVIE ROAD,fast food,coffee shop,Carson Grove - Carson Meadows,45.43228149,-75.61739349,old,2018-06-28,NA,1,1
